"";"JAHR";"PLZ2";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"358";2001;77;0,362135;478943;2;4;2
"359";2001;78;0,358395;741488;2;4;2
"360";2001;79;0,386629;1040371;2;4;2
"361";2001;80;0;626238;1;1;1
"362";2001;81;1,4e-05;814923;1;1;1
"363";2001;82;0,163543;735553;1;1;1
"364";2001;83;0,413024;762163;3;5;2
"365";2001;84;0,435218;684830;3;6;2
"366";2001;85;0,200715;1114901;1;2;1
"367";2001;86;0,395372;1164100;2;4;2
"368";2001;87;0,43449;522875;3;6;2
"369";2001;88;0,314362;846572;2;3;2
"370";2001;89;0,334507;763761;2;3;2
"371";2001;90;0,403918;892793;3;5;2
"372";2001;91;0,345946;999919;2;3;2
"373";2001;92;0,484872;516635;4;7;2
"374";2001;93;0,442629;590817;3;6;2
"375";2001;94;0,498078;705807;4;7;2
"376";2001;95;0,505997;497508;4;8;2
"377";2001;96;0,463436;561663;3;6;2
"378";2001;97;0,43188;1061355;3;5;2
"379";2001;98;0,677418;304392;5;10;3
"380";2001;99;0,669477;945480;5;9;3
"381";2002;1;0,703532;1245041;4;8;2
"382";2002;2;0,946202;427271;5;10;3
"383";2002;3;0,791338;294995;5;9;3
"384";2002;4;0,837783;1233846;5;9;3
"385";2002;6;1;1300863;5;10;3
"386";2002;7;0,771313;579985;5;9;3
"387";2002;8;0,859966;598445;5;10;3
"388";2002;9;0,824255;788089;5;9;3
"389";2002;10;0,619094;414467;4;7;2
"390";2002;12;0,61937;1377942;4;7;2
"391";2002;13;0,619159;1173394;4;7;2
"392";2002;14;0,646899;1264837;4;7;2
"393";2002;15;0,767466;627638;5;9;3
"394";2002;16;0,859819;598416;5;10;3
"395";2002;17;0,996924;587834;5;10;3
"396";2002;18;0,914851;607324;5;10;3
"397";2002;19;0,864006;404679;5;10;3
"398";2002;20;0,317428;123873;1;2;1
"399";2002;21;0,487107;1597996;2;4;2
"400";2002;22;0,349719;1103442;1;2;1
"401";2002;23;0,796362;734709;5;9;3
"402";2002;24;0,709023;1096639;4;8;2
"403";2002;25;0,695709;696446;4;8;2
"404";2002;26;0,815968;1174940;5;9;3
"405";2002;27;0,759948;860141;5;9;3
"406";2002;28;0,545959;738878;3;5;2
"407";2002;29;0,824754;522068;5;9;3
"408";2002;30;0,521267;912461;3;5;2
"409";2002;31;0,641119;987374;4;7;2
"410";2002;32;0,541538;885607;3;5;2
"411";2002;33;0,487968;1082569;2;4;2
"412";2002;34;0,602177;771997;3;6;2
"413";2002;35;0,478826;912547;2;4;2
"414";2002;36;0,575097;534835;3;6;2
"415";2002;37;0,741947;444539;4;8;2
"416";2002;38;0,616487;1141969;4;7;2
"417";2002;39;0,966069;783323;5;10;3
"418";2002;40;0,264882;991992;1;1;1
"419";2002;41;0,511633;952282;2;4;2
"420";2002;42;0,493489;878888;2;4;2
"421";2002;44;0,612567;1267494;3;6;2
"422";2002;45;0,565997;1559154;3;6;2
"423";2002;46;0,652495;894580;4;7;2
"424";2002;47;0,649705;1313713;4;7;2
"425";2002;48;0,502051;1189935;2;4;2
"426";2002;49;0,674633;1228129;4;8;2
"427";2002;50;0,369719;1084177;1;2;1
"428";2002;51;0,348212;1079789;1;2;1
"429";2002;52;0,517574;941131;3;5;2
"430";2002;53;0,395673;1265468;1;2;1
"431";2002;54;0,66773;516643;4;8;2
"432";2002;55;0,440242;805580;2;3;2
"433";2002;56;0,658747;849197;4;8;2
"434";2002;57;0,547985;598580;3;5;2
"435";2002;58;0,552162;930406;3;6;2
"436";2002;59;0,612123;1145053;3;6;2
"437";2002;60;0,125292;619157;1;1;1
"438";2002;61;0,170836;451016;1;1;1
"439";2002;63;0,44482;1268562;2;3;2
"440";2002;64;0,329713;802795;1;2;1
"441";2002;65;0,273831;1081652;1;2;1
"442";2002;66;0,686261;1248759;4;8;2
"443";2002;67;0,579078;1033467;3;6;2
"444";2002;68;0,39;601445;1;2;1
"445";2002;69;0,262066;508992;1;1;1
"446";2002;70;0,126332;821650;1;1;1
"447";2002;71;0,237178;1000158;1;1;1
"448";2002;72;0,396022;1056260;2;3;2
"449";2002;73;0,359366;1006392;1;2;1
"450";2002;74;0,436458;1057532;2;3;2
"451";2002;75;0,4459;484410;2;3;2
"452";2002;76;0,397871;1139769;2;3;2
"453";2002;77;0,478852;478943;2;4;2
"454";2002;78;0,489987;741488;2;4;2
"455";2002;79;0,489898;1040371;2;4;2
"456";2002;80;0;626238;1;1;1
"457";2002;81;7,8e-05;814923;1;1;1
"458";2002;82;0,216704;735553;1;1;1
"459";2002;83;0,514997;762163;3;5;2
"460";2002;84;0,564336;684830;3;6;2
"461";2002;85;0,268805;1114901;1;2;1
"462";2002;86;0,512882;1164100;3;5;2
"463";2002;87;0,547916;522875;3;5;2
"464";2002;88;0,422189;846572;2;3;2
"465";2002;89;0,427887;763761;2;3;2
"466";2002;90;0,501721;892793;2;4;2
"467";2002;91;0,446185;999919;2;3;2
"468";2002;92;0,611088;516635;3;6;2
"469";2002;93;0,547383;590817;3;5;2
"470";2002;94;0,654893;705807;4;7;2
"471";2002;95;0,657091;497508;4;8;2
"472";2002;96;0,622956;561663;4;7;2
"473";2002;97;0,550711;1061355;3;6;2
"474";2002;98;0,820736;304392;5;9;3
"475";2002;99;0,853535;945480;5;10;3
"476";2003;1;0,669681;1245041;4;8;2
"477";2003;2;0,921049;427271;5;10;3
"478";2003;3;0,797644;294995;5;9;3
"479";2003;4;0,807552;1233846;5;9;3
"480";2003;6;1;1300863;5;10;3
"481";2003;7;0,730259;579985;4;8;2
"482";2003;8;0,841168;598445;5;10;3
"483";2003;9;0,79472;788089;5;9;3
"484";2003;10;0,619908;414467;4;7;2
"485";2003;12;0,619467;1377942;4;7;2
"486";2003;13;0,61995;1173394;4;7;2
"487";2003;14;0,627979;1264837;4;7;2
"488";2003;15;0,761041;627638;5;9;3
"489";2003;16;0,854884;598416;5;10;3
"490";2003;17;0,991408;587834;5;10;3
"491";2003;18;0,910479;607324;5;10;3
"492";2003;19;0,859748;404679;5;10;3
"493";2003;20;0,308478;123873;1;2;1
"494";2003;21;0,474132;1597996;2;4;2
"495";2003;22;0,336652;1103442;1;2;1
"496";2003;23;0,761358;734709;5;9;3
"497";2003;24;0,714791;1096639;4;8;2
"498";2003;25;0,672485;696446;4;8;2
"499";2003;26;0,818688;1174940;5;9;3
"500";2003;27;0,77015;860141;5;9;3
"501";2003;28;0,539185;738878;3;5;2
"502";2003;29;0,831847;522068;5;10;3
"503";2003;30;0,51881;912461;3;5;2
"504";2003;31;0,658751;987374;4;8;2
"505";2003;32;0,52969;885607;3;5;2
"506";2003;33;0,488621;1082569;2;4;2
"507";2003;34;0,602047;771997;3;6;2
"508";2003;35;0,490089;912547;2;4;2
"509";2003;36;0,567649;534835;3;6;2
"510";2003;37;0,74174;444539;5;9;3
"511";2003;38;0,605033;1141969;4;7;2
"512";2003;39;0,954761;783323;5;10;3
"513";2003;40;0,243161;991992;1;1;1
"514";2003;41;0,495589;952282;2;4;2
"515";2003;42;0,496265;878888;2;4;2
"516";2003;44;0,604552;1267494;3;6;2
"517";2003;45;0,565376;1559154;3;6;2
"518";2003;46;0,646867;894580;4;8;2
"519";2003;47;0,634987;1313713;4;7;2
"520";2003;48;0,498623;1189935;2;4;2
"521";2003;49;0,677057;1228129;4;8;2
"522";2003;50;0,372694;1084177;1;2;1
"523";2003;51;0,357185;1079789;1;2;1
"524";2003;52;0,524176;941131;3;5;2
"525";2003;53;0,39291;1265468;2;3;2
"526";2003;54;0,630219;516643;4;7;2
"527";2003;55;0,435463;805580;2;3;2
"528";2003;56;0,64414;849197;4;7;2
"529";2003;57;0,542832;598580;3;5;2
"530";2003;58;0,553561;930406;3;6;2
"531";2003;59;0,600209;1145053;3;6;2
"532";2003;60;0,150603;619157;1;1;1
"533";2003;61;0,138855;451016;1;1;1
"534";2003;63;0,443765;1268562;2;3;2
"535";2003;64;0,319272;802795;1;2;1
"536";2003;65;0,281136;1081652;1;2;1
"537";2003;66;0,665969;1248759;4;8;2
"538";2003;67;0,564705;1033467;3;6;2
"539";2003;68;0,369501;601445;1;2;1
"540";2003;69;0,248044;508992;1;2;1
"541";2003;70;0,068368;821650;1;1;1
"542";2003;71;0,210471;1000158;1;1;1
"543";2003;72;0,377501;1056260;1;2;1
"544";2003;73;0,336118;1006392;1;2;1
"545";2003;74;0,417806;1057532;2;3;2
"546";2003;75;0,449719;484410;2;3;2
"547";2003;76;0,37771;1139769;2;3;2
"548";2003;77;0,453865;478943;2;4;2
"549";2003;78;0,477238;741488;2;4;2
"550";2003;79;0,474525;1040371;2;4;2
"551";2003;80;1,1e-05;626238;1;1;1
"552";2003;81;0;814923;1;1;1
"553";2003;82;0,190602;735553;1;1;1
"554";2003;83;0,497513;762163;2;4;2
"555";2003;84;0,533077;684830;3;5;2
"556";2003;85;0,244153;1114901;1;1;1
"557";2003;86;0,502599;1164100;3;5;2
"558";2003;87;0,553321;522875;3;6;2
"559";2003;88;0,398551;846572;2;3;2
"560";2003;89;0,414573;763761;2;3;2
"561";2003;90;0,501207;892793;3;5;2
"562";2003;91;0,445363;999919;2;3;2
"563";2003;92;0,611448;516635;4;7;2
"564";2003;93;0,52097;590817;3;5;2
"565";2003;94;0,635573;705807;4;7;2
"566";2003;95;0,648295;497508;4;8;2
"567";2003;96;0,603915;561663;3;6;2
"568";2003;97;0,554718;1061355;3;6;2
"569";2003;98;0,769571;304392;5;9;3
"570";2003;99;0,79253;945480;5;9;3
"571";2004;1;0,638648;1245041;4;7;2
"572";2004;2;0,919949;427271;5;10;3
"573";2004;3;0,808408;294995;5;9;3
"574";2004;4;0,808586;1233846;5;9;3
"575";2004;6;0,994542;1300863;5;10;3
"576";2004;7;0,707066;579985;4;8;2
"577";2004;8;0,808678;598445;5;9;3
"578";2004;9;0,784193;788089;5;9;3
"579";2004;10;0,611147;414467;4;7;2
"580";2004;12;0,610829;1377942;4;7;2
"581";2004;13;0,611199;1173394;4;7;2
"582";2004;14;0,638393;1264837;4;7;2
"583";2004;15;0,778341;627638;5;9;3
"584";2004;16;0,873764;598416;5;10;3
"585";2004;17;1;587834;5;10;3
"586";2004;18;0,914282;607324;5;10;3
"587";2004;19;0,868092;404679;5;10;3
"588";2004;20;0,304378;123873;1;2;1
"589";2004;21;0,48113;1597996;2;4;2
"590";2004;22;0,338242;1103442;1;2;1
"591";2004;23;0,770403;734709;5;9;3
"592";2004;24;0,73311;1096639;5;9;3
"593";2004;25;0,705255;696446;4;8;2
"594";2004;26;0,821407;1174940;5;10;3
"595";2004;27;0,768878;860141;5;9;3
"596";2004;28;0,585897;738878;3;6;2
"597";2004;29;0,836341;522068;5;10;3
"598";2004;30;0,50791;912461;2;4;2
"599";2004;31;0,658563;987374;4;8;2
"600";2004;32;0,527438;885607;3;5;2
"601";2004;33;0,48856;1082569;2;4;2
"602";2004;34;0,599643;771997;3;6;2
"603";2004;35;0,490982;912547;2;4;2
"604";2004;36;0,57664;534835;3;6;2
"605";2004;37;0,7242;444539;4;8;2
"606";2004;38;0,60397;1141969;3;6;2
"607";2004;39;0,952642;783323;5;10;3
"608";2004;40;0,22975;991992;1;1;1
"609";2004;41;0,513476;952282;3;5;2
"610";2004;42;0,497675;878888;2;4;2
"611";2004;44;0,624796;1267494;4;7;2
"612";2004;45;0,588462;1559154;3;6;2
"613";2004;46;0,672804;894580;4;8;2
"614";2004;47;0,641639;1313713;4;7;2
"615";2004;48;0,497287;1189935;2;4;2
