"","Kreiskennziffer","Name des Kreises","Jahr","Bevoelkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"6108",12069,"Potsdam-Mittelmark",2003,210910,0.7126,4,8,2
"6109",12069,"Potsdam-Mittelmark",2004,210910,0.709964,4,8,2
"6110",12069,"Potsdam-Mittelmark",2005,210910,0.706097,4,8,2
"6111",12069,"Potsdam-Mittelmark",2006,210910,0.682582,4,7,2
"6112",12069,"Potsdam-Mittelmark",2007,210910,0.63206,3,5,2
"6113",12069,"Potsdam-Mittelmark",2008,210910,0.581766,2,4,2
"6114",12069,"Potsdam-Mittelmark",2009,210910,0.525982,2,3,2
"6115",12069,"Potsdam-Mittelmark",2010,210910,0.532208,2,3,2
"6116",12069,"Potsdam-Mittelmark",2011,210910,0.514954,1,2,1
"6117",12069,"Potsdam-Mittelmark",2012,210910,0.475025,1,2,1
"6118",12069,"Potsdam-Mittelmark",2013,210910,0.479284,1,2,1
"6119",12069,"Potsdam-Mittelmark",2014,210910,0.471579,1,2,1
"6120",12069,"Potsdam-Mittelmark",2015,210910,0.441927,1,1,1
"6121",12070,"Prignitz",1998,77573,0.899736,5,10,3
"6122",12070,"Prignitz",1999,77573,0.899149,5,10,3
"6123",12070,"Prignitz",2000,77573,0.896943,5,10,3
"6124",12070,"Prignitz",2001,77573,0.88336,5,10,3
"6125",12070,"Prignitz",2002,77573,0.882256,5,10,3
"6126",12070,"Prignitz",2003,77573,0.891129,5,10,3
"6127",12070,"Prignitz",2004,77573,0.901304,5,10,3
"6128",12070,"Prignitz",2005,77573,0.899067,5,10,3
"6129",12070,"Prignitz",2006,77573,0.872269,5,10,3
"6130",12070,"Prignitz",2007,77573,0.827074,5,10,3
"6131",12070,"Prignitz",2008,77573,0.76249,5,9,3
"6132",12070,"Prignitz",2009,77573,0.720839,4,8,2
"6133",12070,"Prignitz",2010,77573,0.742595,5,9,3
"6134",12070,"Prignitz",2011,77573,0.726947,4,8,2
"6135",12070,"Prignitz",2012,77573,0.710944,4,8,2
"6136",12070,"Prignitz",2013,77573,0.694834,4,7,2
"6137",12070,"Prignitz",2014,77573,0.681608,4,7,2
"6138",12070,"Prignitz",2015,77573,0.664876,3,6,2
"6139",12071,"Spree-Neiße",1998,117635,0.864215,5,10,3
"6140",12071,"Spree-Neiße",1999,117635,0.858242,5,10,3
"6141",12071,"Spree-Neiße",2000,117635,0.833259,5,10,3
"6142",12071,"Spree-Neiße",2001,117635,0.818867,5,10,3
"6143",12071,"Spree-Neiße",2002,117635,0.816049,5,10,3
"6144",12071,"Spree-Neiße",2003,117635,0.822454,5,10,3
"6145",12071,"Spree-Neiße",2004,117635,0.809334,5,10,3
"6146",12071,"Spree-Neiße",2005,117635,0.819195,5,10,3
"6147",12071,"Spree-Neiße",2006,117635,0.792542,5,9,3
"6148",12071,"Spree-Neiße",2007,117635,0.724861,4,8,2
"6149",12071,"Spree-Neiße",2008,117635,0.670694,4,7,2
"6150",12071,"Spree-Neiße",2009,117635,0.617617,3,5,2
"6151",12071,"Spree-Neiße",2010,117635,0.611536,3,5,2
"6152",12071,"Spree-Neiße",2011,117635,0.616328,3,5,2
"6153",12071,"Spree-Neiße",2012,117635,0.591784,2,4,2
"6154",12071,"Spree-Neiße",2013,117635,0.619386,3,5,2
"6155",12071,"Spree-Neiße",2014,117635,0.626782,3,5,2
"6156",12071,"Spree-Neiße",2015,117635,0.591982,2,4,2
"6157",12072,"Teltow-Fläming",1998,163553,0.821596,5,10,3
"6158",12072,"Teltow-Fläming",1999,163553,0.819486,5,10,3
"6159",12072,"Teltow-Fläming",2000,163553,0.816879,5,10,3
"6160",12072,"Teltow-Fläming",2001,163553,0.801662,5,10,3
"6161",12072,"Teltow-Fläming",2002,163553,0.779516,5,9,3
"6162",12072,"Teltow-Fläming",2003,163553,0.776531,5,9,3
"6163",12072,"Teltow-Fläming",2004,163553,0.777017,5,9,3
"6164",12072,"Teltow-Fläming",2005,163553,0.776605,5,9,3
"6165",12072,"Teltow-Fläming",2006,163553,0.762822,5,9,3
"6166",12072,"Teltow-Fläming",2007,163553,0.719099,4,8,2
"6167",12072,"Teltow-Fläming",2008,163553,0.650899,3,6,2
"6168",12072,"Teltow-Fläming",2009,163553,0.612781,3,5,2
"6169",12072,"Teltow-Fläming",2010,163553,0.597405,2,4,2
"6170",12072,"Teltow-Fläming",2011,163553,0.592848,2,4,2
"6171",12072,"Teltow-Fläming",2012,163553,0.544035,2,3,2
"6172",12072,"Teltow-Fläming",2013,163553,0.555682,2,3,2
"6173",12072,"Teltow-Fläming",2014,163553,0.552822,2,3,2
"6174",12072,"Teltow-Fläming",2015,163553,0.52501,2,3,2
"6175",12073,"Uckermark",1998,121014,0.892374,5,10,3
"6176",12073,"Uckermark",1999,121014,0.890206,5,10,3
"6177",12073,"Uckermark",2000,121014,0.884403,5,10,3
"6178",12073,"Uckermark",2001,121014,0.866031,5,10,3
"6179",12073,"Uckermark",2002,121014,0.865621,5,10,3
"6180",12073,"Uckermark",2003,121014,0.890089,5,10,3
"6181",12073,"Uckermark",2004,121014,0.878503,5,10,3
"6182",12073,"Uckermark",2005,121014,0.881392,5,10,3
"6183",12073,"Uckermark",2006,121014,0.861025,5,10,3
"6184",12073,"Uckermark",2007,121014,0.826705,5,10,3
"6185",12073,"Uckermark",2008,121014,0.769905,5,9,3
"6186",12073,"Uckermark",2009,121014,0.730068,4,8,2
"6187",12073,"Uckermark",2010,121014,0.720058,4,8,2
"6188",12073,"Uckermark",2011,121014,0.724998,4,8,2
"6189",12073,"Uckermark",2012,121014,0.692495,4,7,2
"6190",12073,"Uckermark",2013,121014,0.698239,4,7,2
"6191",12073,"Uckermark",2014,121014,0.694511,4,7,2
"6192",12073,"Uckermark",2015,121014,0.656146,3,6,2
"6193",13003,"Rostock, Stadt",1998,206011,0.851575,5,10,3
"6194",13003,"Rostock, Stadt",1999,206011,0.824458,5,10,3
"6195",13003,"Rostock, Stadt",2000,206011,0.812513,5,10,3
"6196",13003,"Rostock, Stadt",2001,206011,0.866723,5,10,3
"6197",13003,"Rostock, Stadt",2002,206011,0.793411,5,9,3
"6198",13003,"Rostock, Stadt",2003,206011,0.793539,5,9,3
"6199",13003,"Rostock, Stadt",2004,206011,0.778239,5,9,3
"6200",13003,"Rostock, Stadt",2005,206011,0.779885,5,9,3
"6201",13003,"Rostock, Stadt",2006,206011,0.762995,5,9,3
"6202",13003,"Rostock, Stadt",2007,206011,0.721818,4,8,2
"6203",13003,"Rostock, Stadt",2008,206011,0.618575,3,5,2
"6204",13003,"Rostock, Stadt",2009,206011,0.624925,3,5,2
"6205",13003,"Rostock, Stadt",2010,206011,0.623659,3,5,2
"6206",13003,"Rostock, Stadt",2011,206011,0.612902,3,5,2
"6207",13003,"Rostock, Stadt",2012,206011,0.572423,2,4,2
"6208",13003,"Rostock, Stadt",2013,206011,0.575185,2,4,2
"6209",13003,"Rostock, Stadt",2014,206011,0.527502,2,3,2
"6210",13003,"Rostock, Stadt",2015,206011,0.509683,1,2,1
"6211",13004,"Schwerin, Stadt",1998,96800,0.848856,5,10,3
"6212",13004,"Schwerin, Stadt",1999,96800,0.8405,5,10,3
"6213",13004,"Schwerin, Stadt",2000,96800,0.825646,5,10,3
"6214",13004,"Schwerin, Stadt",2001,96800,0.881611,5,10,3
"6215",13004,"Schwerin, Stadt",2002,96800,0.785001,5,9,3
"6216",13004,"Schwerin, Stadt",2003,96800,0.789636,5,9,3
"6217",13004,"Schwerin, Stadt",2004,96800,0.777154,5,9,3
"6218",13004,"Schwerin, Stadt",2005,96800,0.792357,5,9,3
"6219",13004,"Schwerin, Stadt",2006,96800,0.78455,5,9,3
"6220",13004,"Schwerin, Stadt",2007,96800,0.748714,5,9,3
"6221",13004,"Schwerin, Stadt",2008,96800,0.621817,3,5,2
"6222",13004,"Schwerin, Stadt",2009,96800,0.631426,3,5,2
"6223",13004,"Schwerin, Stadt",2010,96800,0.690865,4,7,2
"6224",13004,"Schwerin, Stadt",2011,96800,0.629927,3,5,2
"6225",13004,"Schwerin, Stadt",2012,96800,0.59655,2,4,2
"6226",13004,"Schwerin, Stadt",2013,96800,0.587053,2,4,2
"6227",13004,"Schwerin, Stadt",2014,96800,0.543679,2,3,2
"6228",13004,"Schwerin, Stadt",2015,96800,0.525261,2,3,2
"6229",13071,"Mecklenburgische Seenplatte",1998,262517,0.896662,5,10,3
"6230",13071,"Mecklenburgische Seenplatte",1999,262517,0.890196,5,10,3
"6231",13071,"Mecklenburgische Seenplatte",2000,262517,0.87805,5,10,3
"6232",13071,"Mecklenburgische Seenplatte",2001,262517,0.933905,5,10,3
"6233",13071,"Mecklenburgische Seenplatte",2002,262517,0.867404,5,10,3
"6234",13071,"Mecklenburgische Seenplatte",2003,262517,0.860474,5,10,3
"6235",13071,"Mecklenburgische Seenplatte",2004,262517,0.844768,5,10,3
"6236",13071,"Mecklenburgische Seenplatte",2005,262517,0.850218,5,10,3
"6237",13071,"Mecklenburgische Seenplatte",2006,262517,0.833392,5,10,3
"6238",13071,"Mecklenburgische Seenplatte",2007,262517,0.786961,5,9,3
"6239",13071,"Mecklenburgische Seenplatte",2008,262517,0.691,4,7,2
"6240",13071,"Mecklenburgische Seenplatte",2009,262517,0.713332,4,8,2
"6241",13071,"Mecklenburgische Seenplatte",2010,262517,0.721594,4,8,2
"6242",13071,"Mecklenburgische Seenplatte",2011,262517,0.715403,4,8,2
"6243",13071,"Mecklenburgische Seenplatte",2012,262517,0.698969,4,7,2
"6244",13071,"Mecklenburgische Seenplatte",2013,262517,0.662476,3,6,2
"6245",13071,"Mecklenburgische Seenplatte",2014,262517,0.633338,3,5,2
"6246",13071,"Mecklenburgische Seenplatte",2015,262517,0.611926,3,5,2
"6247",13072,"Landkreis Rostock",1998,213473,0.896315,5,10,3
"6248",13072,"Landkreis Rostock",1999,213473,0.889429,5,10,3
"6249",13072,"Landkreis Rostock",2000,213473,0.874803,5,10,3
"6250",13072,"Landkreis Rostock",2001,213473,0.925391,5,10,3
"6251",13072,"Landkreis Rostock",2002,213473,0.86215,5,10,3
"6252",13072,"Landkreis Rostock",2003,213473,0.862365,5,10,3
"6253",13072,"Landkreis Rostock",2004,213473,0.857596,5,10,3
"6254",13072,"Landkreis Rostock",2005,213473,0.848511,5,10,3
"6255",13072,"Landkreis Rostock",2006,213473,0.826759,5,10,3
"6256",13072,"Landkreis Rostock",2007,213473,0.77946,5,9,3
"6257",13072,"Landkreis Rostock",2008,213473,0.683458,4,7,2
"6258",13072,"Landkreis Rostock",2009,213473,0.708838,4,8,2
"6259",13072,"Landkreis Rostock",2010,213473,0.708735,4,8,2
"6260",13072,"Landkreis Rostock",2011,213473,0.686309,4,7,2
"6261",13072,"Landkreis Rostock",2012,213473,0.674504,4,7,2
"6262",13072,"Landkreis Rostock",2013,213473,0.63992,3,6,2
"6263",13072,"Landkreis Rostock",2014,213473,0.614685,3,5,2
"6264",13072,"Landkreis Rostock",2015,213473,0.586653,2,4,2
"6265",13073,"Vorpommern-Rügen",1998,224820,0.905339,5,10,3
"6266",13073,"Vorpommern-Rügen",1999,224820,0.899572,5,10,3
"6267",13073,"Vorpommern-Rügen",2000,224820,0.881927,5,10,3
"6268",13073,"Vorpommern-Rügen",2001,224820,0.93053,5,10,3
"6269",13073,"Vorpommern-Rügen",2002,224820,0.884118,5,10,3
"6270",13073,"Vorpommern-Rügen",2003,224820,0.884999,5,10,3
"6271",13073,"Vorpommern-Rügen",2004,224820,0.877555,5,10,3
"6272",13073,"Vorpommern-Rügen",2005,224820,0.867399,5,10,3
"6273",13073,"Vorpommern-Rügen",2006,224820,0.869708,5,10,3
"6274",13073,"Vorpommern-Rügen",2007,224820,0.804948,5,10,3
"6275",13073,"Vorpommern-Rügen",2008,224820,0.716566,4,8,2
"6276",13073,"Vorpommern-Rügen",2009,224820,0.723473,4,8,2
"6277",13073,"Vorpommern-Rügen",2010,224820,0.735435,4,8,2
"6278",13073,"Vorpommern-Rügen",2011,224820,0.724706,4,8,2
"6279",13073,"Vorpommern-Rügen",2012,224820,0.70091,4,7,2
"6280",13073,"Vorpommern-Rügen",2013,224820,0.694233,4,7,2
"6281",13073,"Vorpommern-Rügen",2014,224820,0.672099,4,7,2
"6282",13073,"Vorpommern-Rügen",2015,224820,0.638923,3,5,2
"6283",13074,"Nordwestmecklenburg",1998,156270,0.890577,5,10,3
"6284",13074,"Nordwestmecklenburg",1999,156270,0.885184,5,10,3
"6285",13074,"Nordwestmecklenburg",2000,156270,0.87941,5,10,3
"6286",13074,"Nordwestmecklenburg",2001,156270,0.919028,5,10,3
"6287",13074,"Nordwestmecklenburg",2002,156270,0.848285,5,10,3
"6288",13074,"Nordwestmecklenburg",2003,156270,0.839642,5,10,3
"6289",13074,"Nordwestmecklenburg",2004,156270,0.831315,5,10,3
"6290",13074,"Nordwestmecklenburg",2005,156270,0.830285,5,10,3
"6291",13074,"Nordwestmecklenburg",2006,156270,0.820773,5,10,3
"6292",13074,"Nordwestmecklenburg",2007,156270,0.771945,5,9,3
"6293",13074,"Nordwestmecklenburg",2008,156270,0.679377,4,7,2
"6294",13074,"Nordwestmecklenburg",2009,156270,0.728858,4,8,2
"6295",13074,"Nordwestmecklenburg",2010,156270,0.719114,4,8,2
"6296",13074,"Nordwestmecklenburg",2011,156270,0.700738,4,7,2
"6297",13074,"Nordwestmecklenburg",2012,156270,0.659328,3,6,2
"6298",13074,"Nordwestmecklenburg",2013,156270,0.634352,3,5,2
"6299",13074,"Nordwestmecklenburg",2014,156270,0.599075,2,4,2
"6300",13074,"Nordwestmecklenburg",2015,156270,0.580825,2,4,2
"6301",13075,"Vorpommern-Greifswald",1998,238358,0.90967,5,10,3
"6302",13075,"Vorpommern-Greifswald",1999,238358,0.901647,5,10,3
"6303",13075,"Vorpommern-Greifswald",2000,238358,0.898323,5,10,3
"6304",13075,"Vorpommern-Greifswald",2001,238358,0.942459,5,10,3
"6305",13075,"Vorpommern-Greifswald",2002,238358,0.875192,5,10,3
"6306",13075,"Vorpommern-Greifswald",2003,238358,0.87672,5,10,3
"6307",13075,"Vorpommern-Greifswald",2004,238358,0.867282,5,10,3
"6308",13075,"Vorpommern-Greifswald",2005,238358,0.878384,5,10,3
"6309",13075,"Vorpommern-Greifswald",2006,238358,0.859142,5,10,3
"6310",13075,"Vorpommern-Greifswald",2007,238358,0.808572,5,10,3
"6311",13075,"Vorpommern-Greifswald",2008,238358,0.715967,4,8,2
"6312",13075,"Vorpommern-Greifswald",2009,238358,0.730996,4,8,2
"6313",13075,"Vorpommern-Greifswald",2010,238358,0.733458,4,8,2
"6314",13075,"Vorpommern-Greifswald",2011,238358,0.710062,4,8,2
"6315",13075,"Vorpommern-Greifswald",2012,238358,0.702344,4,7,2
"6316",13075,"Vorpommern-Greifswald",2013,238358,0.68807,4,7,2
"6317",13075,"Vorpommern-Greifswald",2014,238358,0.656339,3,6,2
"6318",13075,"Vorpommern-Greifswald",2015,238358,0.615486,3,5,2
"6319",13076,"Ludwigslust-Parchim",1998,214113,0.884492,5,10,3
"6320",13076,"Ludwigslust-Parchim",1999,214113,0.873379,5,10,3
"6321",13076,"Ludwigslust-Parchim",2000,214113,0.864127,5,10,3
"6322",13076,"Ludwigslust-Parchim",2001,214113,0.894124,5,10,3
"6323",13076,"Ludwigslust-Parchim",2002,214113,0.837201,5,10,3
"6324",13076,"Ludwigslust-Parchim",2003,214113,0.834551,5,10,3
"6325",13076,"Ludwigslust-Parchim",2004,214113,0.829021,5,10,3
"6326",13076,"Ludwigslust-Parchim",2005,214113,0.833664,5,10,3
"6327",13076,"Ludwigslust-Parchim",2006,214113,0.809591,5,10,3
"6328",13076,"Ludwigslust-Parchim",2007,214113,0.779343,5,9,3
"6329",13076,"Ludwigslust-Parchim",2008,214113,0.679635,4,7,2
"6330",13076,"Ludwigslust-Parchim",2009,214113,0.696223,4,7,2
"6331",13076,"Ludwigslust-Parchim",2010,214113,0.705524,4,8,2
"6332",13076,"Ludwigslust-Parchim",2011,214113,0.699064,4,7,2
"6333",13076,"Ludwigslust-Parchim",2012,214113,0.661494,3,6,2
"6334",13076,"Ludwigslust-Parchim",2013,214113,0.642165,3,6,2
"6335",13076,"Ludwigslust-Parchim",2014,214113,0.623249,3,5,2
"6336",13076,"Ludwigslust-Parchim",2015,214113,0.594268,2,4,2
"6337",14511,"Chemnitz, Stadt",1998,248645,0.828897,5,10,3
"6338",14511,"Chemnitz, Stadt",1999,248645,0.819677,5,10,3
"6339",14511,"Chemnitz, Stadt",2000,248645,0.801025,5,10,3
"6340",14511,"Chemnitz, Stadt",2001,248645,0.781876,5,9,3
"6341",14511,"Chemnitz, Stadt",2002,248645,0.773458,5,9,3
"6342",14511,"Chemnitz, Stadt",2003,248645,0.766546,5,9,3
"6343",14511,"Chemnitz, Stadt",2004,248645,0.756938,5,9,3
"6344",14511,"Chemnitz, Stadt",2005,248645,0.758643,5,9,3
"6345",14511,"Chemnitz, Stadt",2006,248645,0.723879,4,8,2
"6346",14511,"Chemnitz, Stadt",2007,248645,0.692934,4,7,2
"6347",14511,"Chemnitz, Stadt",2008,248645,0.636091,3,5,2
"6348",14511,"Chemnitz, Stadt",2009,248645,0.624947,3,5,2
"6349",14511,"Chemnitz, Stadt",2010,248645,0.619547,3,5,2
"6350",14511,"Chemnitz, Stadt",2011,248645,0.600868,2,4,2
"6351",14511,"Chemnitz, Stadt",2012,248645,0.58722,2,4,2
"6352",14511,"Chemnitz, Stadt",2013,248645,0.574251,2,4,2
"6353",14511,"Chemnitz, Stadt",2014,248645,0.547697,2,3,2
"6354",14511,"Chemnitz, Stadt",2015,248645,0.520711,2,3,2
"6355",14521,"Erzgebirgskreis",1998,347665,0.856842,5,10,3
"6356",14521,"Erzgebirgskreis",1999,347665,0.851174,5,10,3
"6357",14521,"Erzgebirgskreis",2000,347665,0.854249,5,10,3
"6358",14521,"Erzgebirgskreis",2001,347665,0.824217,5,10,3
"6359",14521,"Erzgebirgskreis",2002,347665,0.828643,5,10,3
"6360",14521,"Erzgebirgskreis",2003,347665,0.823777,5,10,3
"6361",14521,"Erzgebirgskreis",2004,347665,0.800344,5,10,3
"6362",14521,"Erzgebirgskreis",2005,347665,0.798419,5,9,3
"6363",14521,"Erzgebirgskreis",2006,347665,0.780567,5,9,3
"6364",14521,"Erzgebirgskreis",2007,347665,0.743932,5,9,3
"6365",14521,"Erzgebirgskreis",2008,347665,0.685336,4,7,2
"6366",14521,"Erzgebirgskreis",2009,347665,0.674644,4,7,2
"6367",14521,"Erzgebirgskreis",2010,347665,0.675769,4,7,2
"6368",14521,"Erzgebirgskreis",2011,347665,0.655116,3,6,2
"6369",14521,"Erzgebirgskreis",2012,347665,0.636193,3,5,2
"6370",14521,"Erzgebirgskreis",2013,347665,0.62706,3,5,2
"6371",14521,"Erzgebirgskreis",2014,347665,0.607277,3,5,2
"6372",14521,"Erzgebirgskreis",2015,347665,0.586758,2,4,2
"6373",14522,"Mittelsachsen",1998,312450,0.839394,5,10,3
"6374",14522,"Mittelsachsen",1999,312450,0.83653,5,10,3
"6375",14522,"Mittelsachsen",2000,312450,0.827668,5,10,3
"6376",14522,"Mittelsachsen",2001,312450,0.813088,5,10,3
"6377",14522,"Mittelsachsen",2002,312450,0.807057,5,10,3
"6378",14522,"Mittelsachsen",2003,312450,0.794908,5,9,3
"6379",14522,"Mittelsachsen",2004,312450,0.77447,5,9,3
"6380",14522,"Mittelsachsen",2005,312450,0.779764,5,9,3
"6381",14522,"Mittelsachsen",2006,312450,0.741337,4,8,2
"6382",14522,"Mittelsachsen",2007,312450,0.703526,4,8,2
"6383",14522,"Mittelsachsen",2008,312450,0.658364,3,6,2
"6384",14522,"Mittelsachsen",2009,312450,0.637905,3,5,2
"6385",14522,"Mittelsachsen",2010,312450,0.645601,3,6,2
"6386",14522,"Mittelsachsen",2011,312450,0.612441,3,5,2
"6387",14522,"Mittelsachsen",2012,312450,0.601608,2,4,2
"6388",14522,"Mittelsachsen",2013,312450,0.598078,2,4,2
"6389",14522,"Mittelsachsen",2014,312450,0.57624,2,4,2
"6390",14522,"Mittelsachsen",2015,312450,0.542936,2,3,2
"6391",14523,"Vogtlandkreis",1998,232318,0.832167,5,10,3
"6392",14523,"Vogtlandkreis",1999,232318,0.841079,5,10,3
"6393",14523,"Vogtlandkreis",2000,232318,0.820664,5,10,3
"6394",14523,"Vogtlandkreis",2001,232318,0.800122,5,10,3
"6395",14523,"Vogtlandkreis",2002,232318,0.801814,5,10,3
"6396",14523,"Vogtlandkreis",2003,232318,0.805615,5,10,3
"6397",14523,"Vogtlandkreis",2004,232318,0.772513,5,9,3
"6398",14523,"Vogtlandkreis",2005,232318,0.775338,5,9,3
"6399",14523,"Vogtlandkreis",2006,232318,0.754147,5,9,3
"6400",14523,"Vogtlandkreis",2007,232318,0.718634,4,8,2
"6401",14523,"Vogtlandkreis",2008,232318,0.655991,3,6,2
"6402",14523,"Vogtlandkreis",2009,232318,0.665621,3,6,2
"6403",14523,"Vogtlandkreis",2010,232318,0.666277,3,6,2
"6404",14523,"Vogtlandkreis",2011,232318,0.631668,3,5,2
"6405",14523,"Vogtlandkreis",2012,232318,0.613608,3,5,2
"6406",14523,"Vogtlandkreis",2013,232318,0.618063,3,5,2
"6407",14523,"Vogtlandkreis",2014,232318,0.585839,2,4,2
"6408",14523,"Vogtlandkreis",2015,232318,0.562029,2,3,2
"6409",14524,"Zwickau",1998,324534,0.844213,5,10,3
"6410",14524,"Zwickau",1999,324534,0.84335,5,10,3
"6411",14524,"Zwickau",2000,324534,0.83122,5,10,3
"6412",14524,"Zwickau",2001,324534,0.816811,5,10,3
"6413",14524,"Zwickau",2002,324534,0.814517,5,10,3
"6414",14524,"Zwickau",2003,324534,0.800183,5,10,3
"6415",14524,"Zwickau",2004,324534,0.779827,5,9,3
"6416",14524,"Zwickau",2005,324534,0.779021,5,9,3
"6417",14524,"Zwickau",2006,324534,0.746812,5,9,3
"6418",14524,"Zwickau",2007,324534,0.718221,4,8,2
"6419",14524,"Zwickau",2008,324534,0.665407,3,6,2
"6420",14524,"Zwickau",2009,324534,0.651518,3,6,2
"6421",14524,"Zwickau",2010,324534,0.661963,3,6,2
"6422",14524,"Zwickau",2011,324534,0.622294,3,5,2
"6423",14524,"Zwickau",2012,324534,0.602688,2,4,2
"6424",14524,"Zwickau",2013,324534,0.579499,2,4,2
"6425",14524,"Zwickau",2014,324534,0.561969,2,3,2
"6426",14524,"Zwickau",2015,324534,0.534147,2,3,2
"6427",14612,"Dresden, Stadt",1998,543825,0.756301,5,9,3
"6428",14612,"Dresden, Stadt",1999,543825,0.742937,5,9,3
"6429",14612,"Dresden, Stadt",2000,543825,0.72996,4,8,2
"6430",14612,"Dresden, Stadt",2001,543825,0.703245,4,8,2
"6431",14612,"Dresden, Stadt",2002,543825,0.69002,4,7,2
"6432",14612,"Dresden, Stadt",2003,543825,0.680902,4,7,2
"6433",14612,"Dresden, Stadt",2004,543825,0.654482,3,6,2
"6434",14612,"Dresden, Stadt",2005,543825,0.66447,3,6,2
"6435",14612,"Dresden, Stadt",2006,543825,0.636759,3,5,2
"6436",14612,"Dresden, Stadt",2007,543825,0.603125,2,4,2
"6437",14612,"Dresden, Stadt",2008,543825,0.544412,2,3,2
"6438",14612,"Dresden, Stadt",2009,543825,0.523089,2,3,2
"6439",14612,"Dresden, Stadt",2010,543825,0.528782,2,3,2
"6440",14612,"Dresden, Stadt",2011,543825,0.493781,1,2,1
"6441",14612,"Dresden, Stadt",2012,543825,0.461183,1,2,1
"6442",14612,"Dresden, Stadt",2013,543825,0.445224,1,1,1
"6443",14612,"Dresden, Stadt",2014,543825,0.424584,1,1,1
"6444",14612,"Dresden, Stadt",2015,543825,0.400791,1,1,1
"6445",14625,"Bautzen",1998,306273,0.849077,5,10,3
"6446",14625,"Bautzen",1999,306273,0.845707,5,10,3
"6447",14625,"Bautzen",2000,306273,0.833023,5,10,3
"6448",14625,"Bautzen",2001,306273,0.812719,5,10,3
"6449",14625,"Bautzen",2002,306273,0.815141,5,10,3
"6450",14625,"Bautzen",2003,306273,0.804233,5,10,3
"6451",14625,"Bautzen",2004,306273,0.786464,5,9,3
"6452",14625,"Bautzen",2005,306273,0.787197,5,9,3
"6453",14625,"Bautzen",2006,306273,0.762277,5,9,3
"6454",14625,"Bautzen",2007,306273,0.716372,4,8,2
"6455",14625,"Bautzen",2008,306273,0.661539,3,6,2
"6456",14625,"Bautzen",2009,306273,0.642016,3,6,2
"6457",14625,"Bautzen",2010,306273,0.640346,3,6,2
"6458",14625,"Bautzen",2011,306273,0.618093,3,5,2
"6459",14625,"Bautzen",2012,306273,0.615099,3,5,2
"6460",14625,"Bautzen",2013,306273,0.587083,2,4,2
"6461",14625,"Bautzen",2014,306273,0.550257,2,3,2
"6462",14625,"Bautzen",2015,306273,0.541426,2,3,2
"6463",14626,"Görlitz",1998,260000,0.872074,5,10,3
"6464",14626,"Görlitz",1999,260000,0.868484,5,10,3
"6465",14626,"Görlitz",2000,260000,0.869006,5,10,3
"6466",14626,"Görlitz",2001,260000,0.848735,5,10,3
"6467",14626,"Görlitz",2002,260000,0.846521,5,10,3
"6468",14626,"Görlitz",2003,260000,0.843042,5,10,3
"6469",14626,"Görlitz",2004,260000,0.832855,5,10,3
"6470",14626,"Görlitz",2005,260000,0.820856,5,10,3
"6471",14626,"Görlitz",2006,260000,0.794832,5,9,3
"6472",14626,"Görlitz",2007,260000,0.771396,5,9,3
"6473",14626,"Görlitz",2008,260000,0.726638,4,8,2
"6474",14626,"Görlitz",2009,260000,0.698291,4,7,2
"6475",14626,"Görlitz",2010,260000,0.708593,4,8,2
"6476",14626,"Görlitz",2011,260000,0.684186,4,7,2
"6477",14626,"Görlitz",2012,260000,0.677346,4,7,2
"6478",14626,"Görlitz",2013,260000,0.658608,3,6,2
"6479",14626,"Görlitz",2014,260000,0.633792,3,5,2
"6480",14626,"Görlitz",2015,260000,0.605672,2,4,2
"6481",14627,"Meißen",1998,245244,0.846605,5,10,3
"6482",14627,"Meißen",1999,245244,0.822143,5,10,3
"6483",14627,"Meißen",2000,245244,0.83687,5,10,3
"6484",14627,"Meißen",2001,245244,0.807313,5,10,3
"6485",14627,"Meißen",2002,245244,0.810107,5,10,3
"6486",14627,"Meißen",2003,245244,0.783942,5,9,3
"6487",14627,"Meißen",2004,245244,0.768959,5,9,3
"6488",14627,"Meißen",2005,245244,0.769576,5,9,3
"6489",14627,"Meißen",2006,245244,0.736777,4,8,2
"6490",14627,"Meißen",2007,245244,0.702252,4,7,2
"6491",14627,"Meißen",2008,245244,0.638262,3,5,2
"6492",14627,"Meißen",2009,245244,0.627213,3,5,2
"6493",14627,"Meißen",2010,245244,0.642575,3,6,2
"6494",14627,"Meißen",2011,245244,0.604434,2,4,2
"6495",14627,"Meißen",2012,245244,0.589805,2,4,2
"6496",14627,"Meißen",2013,245244,0.581055,2,4,2
"6497",14627,"Meißen",2014,245244,0.558518,2,3,2
"6498",14627,"Meißen",2015,245244,0.515296,1,2,1
