"","Raumordnungsregion Nr","Raumordnungsregion","Jahr","Bundesland","Bevoelkerung","GISD_Score","TS_Bildung_adj","TS_Einkommen_adj","TS_Arbeitswelt_adj","GISD_5","GISD_10","GISD_k"
"1652","905","Donau-Wald",2009,"Bayern",664284,0.523831,0.627468854775773,0.39394039997501,0.425505941786735,3,6,2
"1653","905","Donau-Wald",2010,"Bayern",664284,0.510748,0.621212510581364,0.394627788248686,0.406505321447801,3,6,2
"1654","905","Donau-Wald",2011,"Bayern",664284,0.471392,0.608704478238895,0.370110205495462,0.369618533337786,3,6,2
"1655","905","Donau-Wald",2012,"Bayern",664284,0.44507,0.59972847251789,0.350526157899404,0.348745847278765,3,6,2
"1656","905","Donau-Wald",2013,"Bayern",664284,0.401548,0.545180007837832,0.342351936090353,0.329732714039256,3,5,2
"1657","905","Donau-Wald",2014,"Bayern",664284,0.382001,0.534793592689612,0.332378772204469,0.313383198744777,3,5,2
"1658","905","Donau-Wald",2015,"Bayern",664284,0.379679,0.555229438594586,0.323004493682503,0.297959651498055,3,5,2
"1659","905","Donau-Wald",2016,"Bayern",664284,0.378418,0.572237963226662,0.317717447702341,0.283869841198237,3,6,2
"1660","905","Donau-Wald",2017,"Bayern",664284,0.360795,0.576011403888649,0.306965825394033,0.257752633761483,3,6,2
"1661","906","Industrieregion Mittelfranken",1998,"Bayern",1340886,0.675358,0.769427139523548,0.491637441812429,0.470423352870747,2,3,2
"1662","906","Industrieregion Mittelfranken",1999,"Bayern",1340886,0.645733,0.752696652733787,0.473874887882677,0.449279260331942,2,3,2
"1663","906","Industrieregion Mittelfranken",2000,"Bayern",1340886,0.610075,0.758596259491042,0.438768991148892,0.411517888928447,2,3,2
"1664","906","Industrieregion Mittelfranken",2001,"Bayern",1340886,0.569163,0.761784785936877,0.396598066039088,0.373666877914372,1,2,1
"1665","906","Industrieregion Mittelfranken",2002,"Bayern",1340886,0.554498,0.7256763363673,0.397105679202502,0.381726569108548,1,2,1
"1666","906","Industrieregion Mittelfranken",2003,"Bayern",1340886,0.553595,0.709179367073352,0.393264854372827,0.400369101347321,1,2,1
"1667","906","Industrieregion Mittelfranken",2004,"Bayern",1340886,0.545887,0.692730528680994,0.392268869351934,0.40333679762534,2,3,2
"1668","906","Industrieregion Mittelfranken",2005,"Bayern",1340886,0.533394,0.655272127503812,0.395967002702567,0.413635554837474,1,2,1
"1669","906","Industrieregion Mittelfranken",2006,"Bayern",1340886,0.505921,0.632042684338883,0.387547374771439,0.393689210734356,1,2,1
"1670","906","Industrieregion Mittelfranken",2007,"Bayern",1340886,0.467323,0.612601051542076,0.3657610808725,0.362429779469819,1,2,1
"1671","906","Industrieregion Mittelfranken",2008,"Bayern",1340886,0.416502,0.578300536016475,0.34028852287033,0.326759355060764,1,2,1
"1672","906","Industrieregion Mittelfranken",2009,"Bayern",1340886,0.405272,0.545834659262164,0.340644967221535,0.337778157906691,1,2,1
"1673","906","Industrieregion Mittelfranken",2010,"Bayern",1340886,0.388832,0.529610980704055,0.342244373552904,0.321527890838688,1,2,1
"1674","906","Industrieregion Mittelfranken",2011,"Bayern",1340886,0.339532,0.495774777804092,0.320400460833896,0.284620954887225,1,2,1
"1675","906","Industrieregion Mittelfranken",2012,"Bayern",1340886,0.319789,0.485313860779973,0.313879367547836,0.264526103641781,1,1,1
"1676","906","Industrieregion Mittelfranken",2013,"Bayern",1340886,0.2943,0.4479837110689,0.310352879048875,0.257513372580129,1,2,1
"1677","906","Industrieregion Mittelfranken",2014,"Bayern",1340886,0.281726,0.450350561735191,0.303201282056402,0.23868384087123,1,2,1
"1678","906","Industrieregion Mittelfranken",2015,"Bayern",1340886,0.257444,0.430991681745233,0.293251069000307,0.222391455247625,1,2,1
"1679","906","Industrieregion Mittelfranken",2016,"Bayern",1340886,0.246333,0.431205303949872,0.293548368916265,0.201012463415985,1,2,1
"1680","906","Industrieregion Mittelfranken",2017,"Bayern",1340886,0.229672,0.433297985691624,0.285121012650076,0.176056954880231,1,2,1
"1681","907","Ingolstadt",1998,"Bayern",489298,0.614712,0.731399816765375,0.45950619216176,0.426685679517595,1,1,1
"1682","907","Ingolstadt",1999,"Bayern",489298,0.573197,0.689811515470857,0.44373848789849,0.406075927868369,1,1,1
"1683","907","Ingolstadt",2000,"Bayern",489298,0.561075,0.691573554612384,0.432008061127732,0.393279533633692,1,1,1
"1684","907","Ingolstadt",2001,"Bayern",489298,0.523688,0.689281779900553,0.396585956607009,0.360779284556367,1,1,1
"1685","907","Ingolstadt",2002,"Bayern",489298,0.500931,0.652481268543093,0.395787930408277,0.355639638242706,1,1,1
"1686","907","Ingolstadt",2003,"Bayern",489298,0.476267,0.607955370504419,0.386606965144408,0.363026599871586,1,1,1
"1687","907","Ingolstadt",2004,"Bayern",489298,0.478182,0.616966304570286,0.385053555340141,0.359165584721718,1,1,1
"1688","907","Ingolstadt",2005,"Bayern",489298,0.466945,0.594291441387301,0.383806822572311,0.361982885458229,1,1,1
"1689","907","Ingolstadt",2006,"Bayern",489298,0.434226,0.57214903199378,0.365996551403565,0.340488608200119,1,1,1
"1690","907","Ingolstadt",2007,"Bayern",489298,0.404007,0.564862635439413,0.34838785309353,0.308631608984609,1,1,1
"1691","907","Ingolstadt",2008,"Bayern",489298,0.367356,0.536402462178307,0.325436669403228,0.291211498655062,1,1,1
"1692","907","Ingolstadt",2009,"Bayern",489298,0.357524,0.514769522187432,0.321908038712045,0.297908778009948,1,1,1
"1693","907","Ingolstadt",2010,"Bayern",489298,0.32425,0.487717540453509,0.317663579332474,0.26671485839132,1,1,1
"1694","907","Ingolstadt",2011,"Bayern",489298,0.287651,0.47281558248199,0.298875424937197,0.231672733866008,1,1,1
"1695","907","Ingolstadt",2012,"Bayern",489298,0.263784,0.467225861652467,0.279073914217951,0.212240251352617,1,1,1
"1696","907","Ingolstadt",2013,"Bayern",489298,0.213256,0.409040101544755,0.267257806268358,0.187349570569618,1,1,1
"1697","907","Ingolstadt",2014,"Bayern",489298,0.183683,0.380514772530224,0.255139772413219,0.17245357784345,1,1,1
"1698","907","Ingolstadt",2015,"Bayern",489298,0.160209,0.368484347782051,0.241033974401429,0.1545050633019,1,1,1
"1699","907","Ingolstadt",2016,"Bayern",489298,0.142209,0.359857727684699,0.233726109110037,0.136634932198393,1,1,1
"1700","907","Ingolstadt",2017,"Bayern",489298,0.139556,0.367720519390459,0.235115545677876,0.12240032560735,1,1,1
"1701","908","Landshut",1998,"Bayern",444634,0.654358,0.746325342516421,0.48483170886532,0.460891185639624,1,2,1
"1702","908","Landshut",1999,"Bayern",444634,0.637762,0.754730866269856,0.466027663150722,0.44012292803967,1,2,1
"1703","908","Landshut",2000,"Bayern",444634,0.609894,0.744855996116163,0.458358263971681,0.405329950047309,1,2,1
"1704","908","Landshut",2001,"Bayern",444634,0.579025,0.753481450816488,0.42391693541668,0.373173014882311,2,3,2
"1705","908","Landshut",2002,"Bayern",444634,0.565106,0.734977988257331,0.42272575351854,0.366727655987407,2,3,2
"1706","908","Landshut",2003,"Bayern",444634,0.563438,0.736571544105655,0.411131392381533,0.373595983952903,2,3,2
"1707","908","Landshut",2004,"Bayern",444634,0.559729,0.737321993363898,0.404995567591915,0.372014879082374,2,3,2
"1708","908","Landshut",2005,"Bayern",444634,0.550915,0.713034661922225,0.40583205004463,0.378913358284024,2,3,2
"1709","908","Landshut",2006,"Bayern",444634,0.517829,0.677573816147971,0.392366533517275,0.365702679893072,2,3,2
"1710","908","Landshut",2007,"Bayern",444634,0.476354,0.651937287622169,0.37022913279096,0.335585564070566,2,3,2
"1711","908","Landshut",2008,"Bayern",444634,0.455201,0.641766818483788,0.343865064069146,0.33239380650159,2,3,2
"1712","908","Landshut",2009,"Bayern",444634,0.445168,0.609072549066303,0.341179365807494,0.348932071413783,2,3,2
"1713","908","Landshut",2010,"Bayern",444634,0.42226,0.589852232292327,0.339631748540146,0.326677690969095,2,3,2
"1714","908","Landshut",2011,"Bayern",444634,0.393642,0.593229063626568,0.31822925248429,0.290958567327155,2,3,2
"1715","908","Landshut",2012,"Bayern",444634,0.36523,0.575323123603766,0.30092446193359,0.272810948263677,2,3,2
"1716","908","Landshut",2013,"Bayern",444634,0.330044,0.534568779020986,0.28515767485562,0.263251134611527,2,3,2
"1717","908","Landshut",2014,"Bayern",444634,0.321094,0.543719537914463,0.278389208534174,0.244060655515293,2,3,2
"1718","908","Landshut",2015,"Bayern",444634,0.302625,0.529447678202291,0.271457768786986,0.230579462884557,2,3,2
"1719","908","Landshut",2016,"Bayern",444634,0.29698,0.543685628661062,0.264517960410475,0.212679701870526,2,3,2
"1720","908","Landshut",2017,"Bayern",444634,0.273477,0.524437243419731,0.262564322770539,0.189741987291537,2,3,2
"1721","909","Main-Rhön",1998,"Bayern",436067,0.727462,0.786567146831188,0.518015210970897,0.524756652102574,3,5,2
"1722","909","Main-Rhön",1999,"Bayern",436067,0.699454,0.768273831405158,0.501464742988807,0.507000855640573,2,4,2
"1723","909","Main-Rhön",2000,"Bayern",436067,0.664758,0.76152227057016,0.485464724214776,0.464593823173625,2,4,2
"1724","909","Main-Rhön",2001,"Bayern",436067,0.62248,0.753282245940233,0.442323671823542,0.436574785571793,3,5,2
"1725","909","Main-Rhön",2002,"Bayern",436067,0.618414,0.745519585488395,0.44191268499357,0.437112504894847,3,5,2
"1726","909","Main-Rhön",2003,"Bayern",436067,0.626917,0.756585666101916,0.440120933391779,0.443806387918754,3,5,2
"1727","909","Main-Rhön",2004,"Bayern",436067,0.595732,0.707739554186911,0.435083657312302,0.439123278479055,3,5,2
"1728","909","Main-Rhön",2005,"Bayern",436067,0.574357,0.655100782094698,0.437385248295134,0.449319314140502,2,4,2
"1729","909","Main-Rhön",2006,"Bayern",436067,0.560238,0.65955830984894,0.425496199570397,0.430234752789865,2,4,2
"1730","909","Main-Rhön",2007,"Bayern",436067,0.524246,0.65027004177135,0.404412236913515,0.393012335494982,2,4,2
"1731","909","Main-Rhön",2008,"Bayern",436067,0.508029,0.658308924068101,0.377180821273857,0.381749258213672,3,5,2
"1732","909","Main-Rhön",2009,"Bayern",436067,0.485062,0.602826356222331,0.377752994019257,0.393526089408798,3,5,2
"1733","909","Main-Rhön",2010,"Bayern",436067,0.463267,0.587832807217086,0.374285081799664,0.371056823121466,2,4,2
"1734","909","Main-Rhön",2011,"Bayern",436067,0.436418,0.594842268896635,0.352168885186256,0.335740384298608,3,5,2
"1735","909","Main-Rhön",2012,"Bayern",436067,0.424333,0.607595874367089,0.339732446454882,0.312726292601123,3,5,2
"1736","909","Main-Rhön",2013,"Bayern",436067,0.372186,0.534281783488341,0.32862595480952,0.299214180535396,2,4,2
"1737","909","Main-Rhön",2014,"Bayern",436067,0.360013,0.541977976688412,0.317343814511571,0.279939544413057,2,4,2
"1738","909","Main-Rhön",2015,"Bayern",436067,0.343367,0.537867967798524,0.3054347041577,0.264696310270962,2,4,2
"1739","909","Main-Rhön",2016,"Bayern",436067,0.353304,0.578935604540747,0.296444706970091,0.251281084476024,3,5,2
"1740","909","Main-Rhön",2017,"Bayern",436067,0.341275,0.586344259525288,0.293221188303717,0.224505354630543,3,5,2
"1741","910","München",1998,"Bayern",2883373,0.520591,0.640240863413674,0.410928327281674,0.389662144543166,1,1,1
"1742","910","München",1999,"Bayern",2883373,0.479058,0.594544795822137,0.395004793966367,0.373281373888471,1,1,1
"1743","910","München",2000,"Bayern",2883373,0.43873,0.572845270384067,0.358638582843321,0.355609750439141,1,1,1
"1744","910","München",2001,"Bayern",2883373,0.399867,0.591784980427226,0.316544559646117,0.305777220247724,1,1,1
"1745","910","München",2002,"Bayern",2883373,0.36857,0.52916587508458,0.317525383097986,0.308638867181702,1,1,1
"1746","910","München",2003,"Bayern",2883373,0.360652,0.499144402893259,0.311035242668031,0.330280648978949,1,1,1
"1747","910","München",2004,"Bayern",2883373,0.357116,0.491637701852445,0.31259804229634,0.329585267380228,1,1,1
"1748","910","München",2005,"Bayern",2883373,0.34643,0.45543284929669,0.315050938586884,0.34326737544193,1,1,1
"1749","910","München",2006,"Bayern",2883373,0.317543,0.419818106981045,0.306974833892288,0.33270764209536,1,1,1
"1750","910","München",2007,"Bayern",2883373,0.284921,0.400601961644427,0.2894974706731,0.308136796398591,1,1,1
"1751","910","München",2008,"Bayern",2883373,0.222831,0.358966375628129,0.268889354010426,0.253774096724402,1,1,1
"1752","910","München",2009,"Bayern",2883373,0.217324,0.339760212027451,0.268310528909184,0.263217194270252,1,1,1
"1753","910","München",2010,"Bayern",2883373,0.195281,0.306452348192751,0.270673155381553,0.252763635507649,1,1,1
"1754","910","München",2011,"Bayern",2883373,0.158288,0.285468043853223,0.251138225146037,0.223808639105319,1,1,1
"1755","910","München",2012,"Bayern",2883373,0.136111,0.279545727456987,0.233450643820318,0.20577038064257,1,1,1
"1756","910","München",2013,"Bayern",2883373,0.101591,0.230541531782658,0.229653281331901,0.19374235530874,1,1,1
"1757","910","München",2014,"Bayern",2883373,0.068258,0.208077697883053,0.205336625511586,0.177923553887834,1,1,1
"1758","910","München",2015,"Bayern",2883373,0.04794,0.185606788282441,0.208242639946267,0.15933018403426,1,1,1
"1759","910","München",2016,"Bayern",2883373,0.023117,0.163366443611298,0.205884676210021,0.137309946429706,1,1,1
"1760","910","München",2017,"Bayern",2883373,0,0.147074880651673,0.203019904145528,0.113051971262565,1,1,1
"1761","911","Oberfranken-Ost",1998,"Bayern",465024,0.735324,0.751936455135727,0.553390259741033,0.53877867648392,3,5,2
"1762","911","Oberfranken-Ost",1999,"Bayern",465024,0.711958,0.745081783266885,0.535493902062744,0.519646906704022,3,5,2
"1763","911","Oberfranken-Ost",2000,"Bayern",465024,0.683717,0.758378108332213,0.510175860438456,0.478631406611029,3,5,2
"1764","911","Oberfranken-Ost",2001,"Bayern",465024,0.647206,0.767677317370148,0.46141193583852,0.449526842607539,3,6,2
"1765","911","Oberfranken-Ost",2002,"Bayern",465024,0.642399,0.747066236870081,0.45964758469353,0.462876205271783,3,6,2
"1766","911","Oberfranken-Ost",2003,"Bayern",465024,0.634345,0.713455517953218,0.462990329464598,0.478018120481723,3,5,2
"1767","911","Oberfranken-Ost",2004,"Bayern",465024,0.614524,0.69211578171927,0.447365444928615,0.477757917900208,3,6,2
"1768","911","Oberfranken-Ost",2005,"Bayern",465024,0.610455,0.666147053526705,0.455335684084125,0.488115665148004,3,5,2
"1769","911","Oberfranken-Ost",2006,"Bayern",465024,0.581535,0.643402537161854,0.450591180634373,0.461291742640445,3,5,2
"1770","911","Oberfranken-Ost",2007,"Bayern",465024,0.545059,0.631551820737375,0.432493624306404,0.422736629701889,3,5,2
"1771","911","Oberfranken-Ost",2008,"Bayern",465024,0.505839,0.601034319846335,0.403708597292098,0.40838304323806,3,5,2
"1772","911","Oberfranken-Ost",2009,"Bayern",465024,0.495158,0.578173922409732,0.403764161197685,0.411129197742838,3,5,2
"1773","911","Oberfranken-Ost",2010,"Bayern",465024,0.475587,0.564953670177214,0.404532283941282,0.386825785240871,3,5,2
"1774","911","Oberfranken-Ost",2011,"Bayern",465024,0.44828,0.571234697239283,0.382338292710647,0.351455274342871,3,5,2
"1775","911","Oberfranken-Ost",2012,"Bayern",465024,0.438061,0.577534784433682,0.381639373030391,0.326662941349784,3,5,2
"1776","911","Oberfranken-Ost",2013,"Bayern",465024,0.40461,0.538334127534144,0.369952817530831,0.314727896253533,3,5,2
"1777","911","Oberfranken-Ost",2014,"Bayern",465024,0.376344,0.510318526024614,0.361768888210114,0.297842668149901,3,5,2
"1778","911","Oberfranken-Ost",2015,"Bayern",465024,0.379737,0.542242225215381,0.349848027297481,0.284213501311499,3,6,2
"1779","911","Oberfranken-Ost",2016,"Bayern",465024,0.36471,0.544245527456918,0.34257295379309,0.261264152487389,3,5,2
"1780","911","Oberfranken-Ost",2017,"Bayern",465024,0.343152,0.537155130650987,0.329070701807727,0.241369381829474,3,5,2
"1781","912","Oberfranken-West",1998,"Bayern",601816,0.701192,0.77613897480978,0.504253022898964,0.499612727023464,2,4,2
"1782","912","Oberfranken-West",1999,"Bayern",601816,0.677537,0.769139633723305,0.486475344277322,0.479963415839383,2,4,2
"1783","912","Oberfranken-West",2000,"Bayern",601816,0.635659,0.746850291523116,0.467914808516803,0.442165437667564,2,4,2
"1784","912","Oberfranken-West",2001,"Bayern",601816,0.584224,0.730594288605689,0.424811260450201,0.404929111233302,2,3,2
"1785","912","Oberfranken-West",2002,"Bayern",601816,0.592118,0.734009553019417,0.424575986880722,0.416574034754668,2,4,2
"1786","912","Oberfranken-West",2003,"Bayern",601816,0.581897,0.70343806690231,0.421716771129427,0.430809984308653,2,4,2
"1787","912","Oberfranken-West",2004,"Bayern",601816,0.563638,0.673804834680224,0.415414638442941,0.432454541510676,2,4,2
"1788","912","Oberfranken-West",2005,"Bayern",601816,0.564852,0.667661127562407,0.417208784704796,0.439084070467741,2,4,2
"1789","912","Oberfranken-West",2006,"Bayern",601816,0.543276,0.6576285204741,0.405220823232328,0.420584238153527,2,4,2
"1790","912","Oberfranken-West",2007,"Bayern",601816,0.498034,0.632559464788312,0.383701415905714,0.382206299041305,2,3,2
"1791","912","Oberfranken-West",2008,"Bayern",601816,0.460788,0.610233245662647,0.35678046897467,0.361505411581983,2,3,2
"1792","912","Oberfranken-West",2009,"Bayern",601816,0.453852,0.585263767747625,0.35888523054979,0.371344653545278,2,3,2
"1793","912","Oberfranken-West",2010,"Bayern",601816,0.435189,0.574488811275528,0.358730700381329,0.347224713940967,2,3,2
"1794","912","Oberfranken-West",2011,"Bayern",601816,0.407904,0.576307500354464,0.339217321164046,0.313676284973427,2,4,2
"1795","912","Oberfranken-West",2012,"Bayern",601816,0.391438,0.573752499743087,0.331099337506578,0.29342621074931,2,3,2
"1796","912","Oberfranken-West",2013,"Bayern",601816,0.354858,0.528698551670459,0.318144729182652,0.282736185681878,2,3,2
"1797","912","Oberfranken-West",2014,"Bayern",601816,0.340052,0.524530474797803,0.309499852261291,0.267742593595839,2,3,2
"1798","912","Oberfranken-West",2015,"Bayern",601816,0.318198,0.513124002124093,0.29606830962233,0.251538256425892,2,3,2
"1799","912","Oberfranken-West",2016,"Bayern",601816,0.305704,0.516464283945905,0.287812236105466,0.232990889074243,2,3,2
"1800","912","Oberfranken-West",2017,"Bayern",601816,0.29878,0.528498129131314,0.28825891905039,0.207506808538506,2,3,2
"1801","913","Oberland",1998,"Bayern",448168,0.602326,0.664788683309057,0.448187058528624,0.481354938306344,1,1,1
"1802","913","Oberland",1999,"Bayern",448168,0.575257,0.651213106635004,0.430859637680189,0.461421283596801,1,1,1
"1803","913","Oberland",2000,"Bayern",448168,0.543702,0.645080063821488,0.40874126495155,0.430412509731168,1,1,1
"1804","913","Oberland",2001,"Bayern",448168,0.522616,0.671901530575152,0.369842470716452,0.40288885083208,1,1,1
"1805","913","Oberland",2002,"Bayern",448168,0.501779,0.639381004245234,0.371079610174236,0.39503963196031,1,1,1
