Gemeinden (2019) Kennziffer;Gemeinden (2019) Name;Gemeindeverbände (2019) Kennziffer;Gemeindeverbände (2019) Name
9373119;Deining;9373119;Deining
9373121;Dietfurt a.d.Altmühl, Stadt;9373121;Dietfurt a.d.Altmühl, Stadt
9373126;Freystadt, Stadt;9373126;Freystadt, Stadt
9373134;Hohenfels, Markt;9373134;Hohenfels, Markt
9373140;Lauterhofen, Markt;9373140;Lauterhofen, Markt
9373143;Lupburg, Markt;9373143;Lupburg, Markt
9373146;Mühlhausen;9373146;Mühlhausen
9373147;Neumarkt i.d.OPf., GKSt;9373147;Neumarkt i.d.OPf., GKSt
9373151;Parsberg, Stadt;9373151;Parsberg, Stadt
9373153;Pilsach;9373921;Neumarkt i.d.OPf. (VGem)
9373155;Postbauer-Heng, Markt;9373155;Postbauer-Heng, Markt
9373156;Pyrbaum, Markt;9373156;Pyrbaum, Markt
9373159;Sengenthal;9373921;Neumarkt i.d.OPf. (VGem)
9373160;Seubersdorf i.d.OPf.;9373160;Seubersdorf i.d.OPf.
9373167;Velburg, Stadt;9373167;Velburg, Stadt
9374111;Altenstadt a.d.Waldnaab;9374111;Altenstadt a.d.Waldnaab
9374117;Eschenbach i.d.OPf., Stadt;9374927;Eschenbach i.d.OPf. (VGem)
9374118;Eslarn, Markt;9374118;Eslarn, Markt
9374119;Etzenricht;9374925;Weiherhammer (VGem)
9374121;Floß, Markt;9374121;Floß, Markt
9374122;Flossenbürg;9374122;Flossenbürg
9374123;Georgenberg;9374931;Pleystein (VGem)
9374124;Grafenwöhr, Stadt;9374124;Grafenwöhr, Stadt
9374127;Irchenrieth;9374929;Schirmitz (VGem)
9374128;Kirchendemenreuth;9374923;Neustadt a.d.Waldnaab (VGem)
9374129;Kirchenthumbach, Markt;9374926;Kirchenthumbach (VGem)
9374131;Kohlberg, Markt;9374925;Weiherhammer (VGem)
9374132;Leuchtenberg, Markt;9374930;Tännesberg (VGem)
9374133;Luhe-Wildenau, Markt;9374133;Luhe-Wildenau, Markt
9374134;Mantel, Markt;9374134;Mantel, Markt
9374137;Moosbach, Markt;9374137;Moosbach, Markt
9374139;Neustadt a.d.Waldnaab, Stadt;9374139;Neustadt a.d.Waldnaab, Stadt
9374140;Neustadt am Kulm, Stadt;9374927;Eschenbach i.d.OPf. (VGem)
9374144;Parkstein, Markt;9374923;Neustadt a.d.Waldnaab (VGem)
9374146;Pirk;9374929;Schirmitz (VGem)
9374147;Pleystein, Stadt;9374931;Pleystein (VGem)
9374148;Trabitz;9374924;Pressath (VGem)
9374149;Pressath, Stadt;9374924;Pressath (VGem)
9374150;Püchersreuth;9374923;Neustadt a.d.Waldnaab (VGem)
9374154;Schirmitz;9374929;Schirmitz (VGem)
9374155;Schlammersdorf;9374926;Kirchenthumbach (VGem)
9374156;Schwarzenbach;9374924;Pressath (VGem)
9374157;Speinshart;9374927;Eschenbach i.d.OPf. (VGem)
9374158;Störnstein;9374923;Neustadt a.d.Waldnaab (VGem)
9374159;Tännesberg, Markt;9374930;Tännesberg (VGem)
9374160;Theisseil;9374923;Neustadt a.d.Waldnaab (VGem)
9374162;Vohenstrauß, Stadt;9374162;Vohenstrauß, Stadt
9374163;Vorbach;9374926;Kirchenthumbach (VGem)
9374164;Waidhaus, Markt;9374164;Waidhaus, Markt
9374165;Waldthurn, Markt;9374165;Waldthurn, Markt
9374166;Weiherhammer;9374925;Weiherhammer (VGem)
9374168;Windischeschenbach, Stadt;9374168;Windischeschenbach, Stadt
9374170;Bechtsrieth;9374929;Schirmitz (VGem)
9374451;Heinersreuther Forst;9374451;Heinersreuther Forst
9374452;Manteler Forst;9374452;Manteler Forst
9374458;Speinsharter Forst;9374458;Speinsharter Forst
9375113;Alteglofsheim;9375937;Alteglofsheim (VGem)
9375114;Altenthann;9375935;Donaustauf (VGem)
9375115;Aufhausen;9375938;Sünching (VGem)
9375116;Bach a.d.Donau;9375935;Donaustauf (VGem)
9375117;Barbing;9375117;Barbing
9375118;Beratzhausen, Markt;9375118;Beratzhausen, Markt
9375119;Bernhardswald;9375119;Bernhardswald
9375120;Brennberg;9375936;Wörth a.d.Donau (VGem)
9375122;Brunn;9375933;Laaber (VGem)
9375127;Deuerling;9375933;Laaber (VGem)
9375130;Donaustauf, Markt;9375935;Donaustauf (VGem)
9375131;Duggendorf;9375932;Kallmünz (VGem)
9375143;Hagelstadt;9375143;Hagelstadt
9375148;Hemau, Stadt;9375148;Hemau, Stadt
9375153;Holzheim a.Forst;9375932;Kallmünz (VGem)
9375156;Kallmünz, Markt;9375932;Kallmünz (VGem)
9375161;Köfering;9375161;Köfering
9375162;Laaber, Markt;9375933;Laaber (VGem)
9375165;Lappersdorf, Markt;9375165;Lappersdorf, Markt
9375170;Mintraching;9375170;Mintraching
9375171;Mötzing;9375938;Sünching (VGem)
9375174;Neutraubling, Stadt;9375174;Neutraubling, Stadt
9375175;Nittendorf, Markt;9375175;Nittendorf, Markt
9375179;Obertraubling;9375179;Obertraubling
9375180;Pentling;9375180;Pentling
9375181;Pettendorf;9375181;Pettendorf
9375182;Pfakofen;9375937;Alteglofsheim (VGem)
9375183;Pfatter;9375183;Pfatter
9375184;Pielenhofen;9375934;Pielenhofen-Wolfsegg (VGem)
9375190;Regenstauf, Markt;9375190;Regenstauf, Markt
9375191;Riekofen;9375938;Sünching (VGem)
9375196;Schierling, Markt;9375196;Schierling, Markt
9375199;Sinzing;9375199;Sinzing
9375201;Sünching;9375938;Sünching (VGem)
9375204;Tegernheim;9375204;Tegernheim
9375205;Thalmassing;9375205;Thalmassing
9375208;Wenzenbach;9375208;Wenzenbach
9375209;Wiesent;9375209;Wiesent
9375210;Wörth a.d.Donau, Stadt;9375936;Wörth a.d.Donau (VGem)
9375211;Wolfsegg;9375934;Pielenhofen-Wolfsegg (VGem)
9375213;Zeitlarn;9375213;Zeitlarn
9375451;Forstmühler Forst;9375451;Forstmühler Forst
9375452;Kreuther Forst;9375452;Kreuther Forst
9376112;Altendorf;9376941;Nabburg (VGem)
9376116;Bodenwöhr;9376116;Bodenwöhr
9376117;Bruck i.d.OPf., Markt;9376117;Bruck i.d.OPf., Markt
9376119;Burglengenfeld, Stadt;9376119;Burglengenfeld, Stadt
9376122;Dieterskirchen;9376945;Neunburg vorm Wald (VGem)
9376125;Fensterbach;9376125;Fensterbach
9376131;Gleiritsch;9376939;Oberviechtach (VGem)
9376133;Guteneck;9376941;Nabburg (VGem)
9376141;Maxhütte-Haidhof, Stadt;9376141;Maxhütte-Haidhof, Stadt
9376144;Nabburg, Stadt;9376941;Nabburg (VGem)
9376146;Neukirchen-Balbini, Markt;9376945;Neunburg vorm Wald (VGem)
9376147;Neunburg vorm Wald, Stadt;9376147;Neunburg vorm Wald, Stadt
9376148;Niedermurach;9376939;Oberviechtach (VGem)
9376149;Nittenau, Stadt;9376149;Nittenau, Stadt
9376150;Wernberg-Köblitz, Markt;9376150;Wernberg-Köblitz, Markt
9376151;Oberviechtach, Stadt;9376151;Oberviechtach, Stadt
9376153;Pfreimd, Stadt;9376943;Pfreimd (VGem)
9376159;Schmidgaden;9376159;Schmidgaden
9376160;Schönsee, Stadt;9376944;Schönsee (VGem)
9376161;Schwandorf, GKSt;9376161;Schwandorf, GKSt
9376162;Schwarzach b.Nabburg;9376942;Schwarzenfeld (VGem)
9376163;Schwarzenfeld, Markt;9376942;Schwarzenfeld (VGem)
9376164;Schwarzhofen, Markt;9376945;Neunburg vorm Wald (VGem)
9376167;Stadlern;9376944;Schönsee (VGem)
9376168;Steinberg am See;9376946;Wackersdorf (VGem)
9376169;Stulln;9376942;Schwarzenfeld (VGem)
9376170;Teublitz, Stadt;9376170;Teublitz, Stadt
9376171;Teunz;9376939;Oberviechtach (VGem)
9376172;Thanstein;9376945;Neunburg vorm Wald (VGem)
9376173;Trausnitz;9376943;Pfreimd (VGem)
9376175;Wackersdorf;9376946;Wackersdorf (VGem)
9376176;Weiding;9376944;Schönsee (VGem)
9376178;Winklarn, Markt;9376939;Oberviechtach (VGem)
9376455;Wolferlohe;9376455;Wolferlohe
9377112;Bärnau, Stadt;9377112;Bärnau, Stadt
9377113;Brand;9377949;Neusorg (VGem)
9377115;Ebnath;9377949;Neusorg (VGem)
9377116;Erbendorf, Stadt;9377116;Erbendorf, Stadt
9377117;Falkenberg, Markt;9377951;Wiesau (VGem)
9377118;Friedenfels;9377118;Friedenfels
9377119;Fuchsmühl, Markt;9377119;Fuchsmühl, Markt
9377127;Immenreuth;9377127;Immenreuth
9377128;Kastl;9377948;Kemnath (VGem)
9377129;Kemnath, Stadt;9377948;Kemnath (VGem)
9377131;Konnersreuth, Markt;9377131;Konnersreuth, Markt
9377132;Krummennaab;9377950;Krummennaab (VGem)
9377133;Kulmain;9377133;Kulmain
9377137;Leonberg;9377947;Mitterteich (VGem)
9377139;Mähring, Markt;9377139;Mähring, Markt
9377141;Mitterteich, Stadt;9377947;Mitterteich (VGem)
9377142;Bad Neualbenreuth, Markt;9377142;Bad Neualbenreuth, Markt
9377143;Neusorg;9377949;Neusorg (VGem)
9377145;Pechbrunn;9377947;Mitterteich (VGem)
9377146;Plößberg, Markt;9377146;Plößberg, Markt
9377148;Pullenreuth;9377949;Neusorg (VGem)
9377149;Reuth b.Erbendorf;9377950;Krummennaab (VGem)
9377154;Tirschenreuth, Stadt;9377154;Tirschenreuth, Stadt
9377157;Waldershof, Stadt;9377157;Waldershof, Stadt
9377158;Waldsassen, Stadt;9377158;Waldsassen, Stadt
9377159;Wiesau, Markt;9377951;Wiesau (VGem)
9461000;Bamberg;9461000;Bamberg
9462000;Bayreuth;9462000;Bayreuth
9463000;Coburg;9463000;Coburg
9464000;Hof;9464000;Hof
9471111;Altendorf;9471111;Altendorf
9471115;Baunach, Stadt;9471901;Baunach (VGem)
9471117;Bischberg;9471117;Bischberg
9471119;Breitengüßbach;9471119;Breitengüßbach
9471120;Burgebrach, Markt;9471908;Burgebrach (VGem)
9471122;Burgwindheim, Markt;9471907;Ebrach (VGem)
9471123;Buttenheim, Markt;9471123;Buttenheim, Markt
9471128;Ebrach, Markt;9471907;Ebrach (VGem)
9471131;Frensdorf;9471131;Frensdorf
9471133;Gerach;9471901;Baunach (VGem)
9471137;Gundelsheim;9471137;Gundelsheim
9471140;Hallstadt, Stadt;9471140;Hallstadt, Stadt
9471142;Heiligenstadt i.OFr., Markt;9471142;Heiligenstadt i.OFr., Markt
9471145;Hirschaid, Markt;9471145;Hirschaid, Markt
9471150;Kemmern;9471150;Kemmern
9471151;Königsfeld;9471903;Steinfeld (VGem)
9471152;Lauter;9471901;Baunach (VGem)
9471154;Lisberg;9471945;Lisberg (VGem)
9471155;Litzendorf;9471155;Litzendorf
9471159;Memmelsdorf;9471159;Memmelsdorf
9471165;Oberhaid;9471165;Oberhaid
9471169;Pettstadt;9471169;Pettstadt
9471172;Pommersfelden;9471172;Pommersfelden
9471173;Priesendorf;9471945;Lisberg (VGem)
9471174;Rattelsdorf, Markt;9471174;Rattelsdorf, Markt
9471175;Reckendorf;9471901;Baunach (VGem)
9471185;Scheßlitz, Stadt;9471185;Scheßlitz, Stadt
9471186;Schönbrunn i.Steigerwald;9471908;Burgebrach (VGem)
9471189;Stadelhofen;9471903;Steinfeld (VGem)
9471191;Stegaurach;9471191;Stegaurach
9471195;Strullendorf;9471195;Strullendorf
9471207;Viereth-Trunstadt;9471207;Viereth-Trunstadt
9471208;Walsdorf;9471208;Walsdorf
9471209;Wattendorf;9471903;Steinfeld (VGem)
9471214;Zapfendorf, Markt;9471214;Zapfendorf, Markt
9471220;Schlüsselfeld, Stadt;9471220;Schlüsselfeld, Stadt
9471452;Ebracher Forst;9471452;Ebracher Forst
9471453;Eichwald;9471453;Eichwald
9471454;Geisberger Forst;9471454;Geisberger Forst
9471455;Hauptsmoor;9471455;Hauptsmoor
9471456;Koppenwinder Forst;9471456;Koppenwinder Forst
9471457;Lindach;9471457;Lindach
9471459;Semberg;9471459;Semberg
9471460;Steinachsrangen;9471460;Steinachsrangen
9471461;Winkelhofer Forst;9471461;Winkelhofer Forst
9471462;Zückshuter Forst;9471462;Zückshuter Forst
9472111;Ahorntal;9472111;Ahorntal
9472115;Aufseß;9472912;Hollfeld (VGem)
9472116;Bad Berneck i.Fichtelgebirge, Stadt;9472116;Bad Berneck i.Fichtelgebirge, Stadt
9472118;Betzenstein, Stadt;9472917;Betzenstein (VGem)
9472119;Bindlach;9472119;Bindlach
9472121;Bischofsgrün;9472121;Bischofsgrün
9472127;Creußen, Stadt;9472916;Creußen (VGem)
9472131;Eckersdorf;9472131;Eckersdorf
9472133;Emtmannsberg;9472915;Weidenberg (VGem)
9472138;Fichtelberg;9472138;Fichtelberg
9472139;Gefrees, Stadt;9472139;Gefrees, Stadt
9472140;Gesees;9472914;Mistelbach (VGem)
9472141;Glashütten;9472913;Mistelgau (VGem)
9472143;Goldkronach, Stadt;9472143;Goldkronach, Stadt
9472146;Haag;9472916;Creußen (VGem)
9472150;Heinersreuth;9472150;Heinersreuth
9472154;Hollfeld, Stadt;9472912;Hollfeld (VGem)
9472155;Hummeltal;9472914;Mistelbach (VGem)
9472156;Kirchenpingarten;9472915;Weidenberg (VGem)
9472164;Mehlmeisel;9472164;Mehlmeisel
9472166;Mistelbach;9472914;Mistelbach (VGem)
9472167;Mistelgau;9472913;Mistelgau (VGem)
9472175;Pegnitz, Stadt;9472175;Pegnitz, Stadt
9472176;Plankenfels;9472912;Hollfeld (VGem)
9472177;Plech, Markt;9472917;Betzenstein (VGem)
9472179;Pottenstein, Stadt;9472179;Pottenstein, Stadt
9472180;Prebitz;9472916;Creußen (VGem)
9472184;Schnabelwaid, Markt;9472916;Creußen (VGem)
9472188;Seybothenreuth;9472915;Weidenberg (VGem)
9472190;Speichersdorf;9472190;Speichersdorf
9472197;Waischenfeld, Stadt;9472197;Waischenfeld, Stadt
9472198;Warmensteinach;9472198;Warmensteinach
9472199;Weidenberg, Markt;9472915;Weidenberg (VGem)
9472451;Bischofsgrüner Forst;9472451;Bischofsgrüner Forst
9472453;Fichtelberg;9472453;Fichtelberg
9472454;Forst Neustädtlein a.Forst;9472454;Forst Neustädtlein a.Forst
9472456;Glashüttener Forst;9472456;Glashüttener Forst
9472458;Heinersreuther Forst;9472458;Heinersreuther Forst
9472459;Langweiler Wald;9472459;Langweiler Wald
9472460;Lindenhardter Forst-Nordwest;9472460;Lindenhardter Forst-Nordwest
9472461;Lindenhardter Forst-Südost;9472461;Lindenhardter Forst-Südost
9472463;Neubauer Forst-Nord;9472463;Neubauer Forst-Nord
9472464;Prüll;9472464;Prüll
9472468;Veldensteinerforst;9472468;Veldensteinerforst
9472469;Waidacher Forst;9472469;Waidacher Forst
9472470;Warmensteinacher Forst-Nord;9472470;Warmensteinacher Forst-Nord
9473112;Ahorn;9473112;Ahorn
9473120;Dörfles-Esbach;9473120;Dörfles-Esbach
9473121;Ebersdorf b.Coburg;9473121;Ebersdorf b.Coburg
9473132;Großheirath;9473132;Großheirath
9473134;Grub a.Forst;9473918;Grub a.Forst (VGem)
9473138;Itzgrund;9473138;Itzgrund
9473141;Lautertal;9473141;Lautertal
9473144;Meeder;9473144;Meeder
9473151;Neustadt b.Coburg, GKSt;9473151;Neustadt b.Coburg, GKSt
9473153;Niederfüllbach;9473918;Grub a.Forst (VGem)
9473158;Bad Rodach, Stadt;9473158;Bad Rodach, Stadt
9473159;Rödental, Stadt;9473159;Rödental, Stadt
9473165;Seßlach, Stadt;9473165;Seßlach, Stadt
9473166;Sonnefeld;9473166;Sonnefeld
9473170;Untersiemau;9473170;Untersiemau
9473174;Weidhausen b.Coburg;9473174;Weidhausen b.Coburg
9473175;Weitramsdorf;9473175;Weitramsdorf
9473452;Callenberger Forst-West;9473452;Callenberger Forst-West
9473453;Gellnhausen;9473453;Gellnhausen
9473454;Köllnholz;9473454;Köllnholz
9474119;Dormitz;9474926;Dormitz (VGem)
9474121;Ebermannstadt, Stadt;9474920;Ebermannstadt (VGem)
9474122;Effeltrich;9474925;Effeltrich (VGem)
9474123;Eggolsheim, Markt;9474123;Eggolsheim, Markt
9474124;Egloffstein, Markt;9474124;Egloffstein, Markt
9474126;Forchheim, GKSt;9474126;Forchheim, GKSt
9474129;Gößweinstein, Markt;9474129;Gößweinstein, Markt
9474132;Gräfenberg, Stadt;9474927;Gräfenberg (VGem)
9474133;Hallerndorf;9474133;Hallerndorf
9474134;Hausen;9474134;Hausen
9474135;Heroldsbach;9474135;Heroldsbach
9474137;Hetzles;9474926;Dormitz (VGem)
9474138;Hiltpoltstein, Markt;9474927;Gräfenberg (VGem)
9474140;Igensdorf, Markt;9474140;Igensdorf, Markt
9474143;Kirchehrenbach;9474923;Kirchehrenbach (VGem)
9474144;Kleinsendelbach;9474926;Dormitz (VGem)
9474145;Kunreuth;9474922;Gosberg (VGem)
9474146;Langensendelbach;9474146;Langensendelbach
9474147;Leutenbach;9474923;Kirchehrenbach (VGem)
9474154;Neunkirchen a.Brand, Markt;9474154;Neunkirchen a.Brand, Markt
9474156;Obertrubach;9474156;Obertrubach
9474158;Pinzberg;9474922;Gosberg (VGem)
9474160;Poxdorf;9474925;Effeltrich (VGem)
9474161;Pretzfeld, Markt;9474161;Pretzfeld, Markt
9474168;Unterleinleiter;9474920;Ebermannstadt (VGem)
9474171;Weilersbach;9474923;Kirchehrenbach (VGem)
9474173;Weißenohe;9474927;Gräfenberg (VGem)
9474175;Wiesenthau;9474922;Gosberg (VGem)
9474176;Wiesenttal, Markt;9474176;Wiesenttal, Markt
9475112;Bad Steben, Markt;9475112;Bad Steben, Markt
9475113;Berg;9475113;Berg
9475120;Döhlau;9475120;Döhlau
9475123;Feilitzsch;9475930;Feilitzsch (VGem)
9475127;Gattendorf;9475930;Feilitzsch (VGem)
9475128;Geroldsgrün;9475128;Geroldsgrün
9475136;Helmbrechts, Stadt;9475136;Helmbrechts, Stadt
9475137;Issigau;9475928;Lichtenberg (VGem)
9475141;Köditz;9475141;Köditz
9475142;Konradsreuth;9475142;Konradsreuth
9475145;Leupoldsgrün;9475931;Schauenstein (VGem)
9475146;Lichtenberg, Stadt;9475928;Lichtenberg (VGem)
9475154;Münchberg, Stadt;9475154;Münchberg, Stadt
9475156;Naila, Stadt;9475156;Naila, Stadt
9475158;Oberkotzau, Markt;9475158;Oberkotzau, Markt
9475161;Regnitzlosau;9475161;Regnitzlosau
9475162;Rehau, Stadt;9475162;Rehau, Stadt
9475165;Schauenstein, Stadt;9475931;Schauenstein (VGem)
9475168;Schwarzenbach a.d.Saale, Stadt;9475168;Schwarzenbach a.d.Saale, Stadt
9475169;Schwarzenbach a.Wald, Stadt;9475169;Schwarzenbach a.Wald, Stadt
9475171;Selbitz, Stadt;9475171;Selbitz, Stadt
9475174;Sparneck, Markt;9475932;Sparneck (VGem)
9475175;Stammbach, Markt;9475175;Stammbach, Markt
9475181;Töpen;9475930;Feilitzsch (VGem)
9475182;Trogen;9475930;Feilitzsch (VGem)
9475184;Weißdorf;9475932;Sparneck (VGem)
9475189;Zell im Fichtelgebirge, Markt;9475189;Zell im Fichtelgebirge, Markt
9475451;Forst Schwarzenbach a. Wald;9475451;Forst Schwarzenbach a. Wald
9475452;Gerlaser Forst;9475452;Gerlaser Forst
9475453;Geroldsgrüner Forst;9475453;Geroldsgrüner Forst
9475454;Martinlamitzer Forst-Nord;9475454;Martinlamitzer Forst-Nord
9476145;Kronach, Stadt;9476145;Kronach, Stadt
9476146;Küps, Markt;9476146;Küps, Markt
9476152;Ludwigsstadt, Stadt;9476152;Ludwigsstadt, Stadt
9476154;Mitwitz, Markt;9476934;Mitwitz (VGem)
9476159;Nordhalben, Markt;9476159;Nordhalben, Markt
9476164;Pressig, Markt;9476164;Pressig, Markt
9476166;Reichenbach;9476933;Teuschnitz (VGem)
9476171;Schneckenlohe;9476934;Mitwitz (VGem)
9476175;Steinbach a.Wald;9476175;Steinbach a.Wald
9476177;Steinwiesen, Markt;9476177;Steinwiesen, Markt
9476178;Stockheim;9476178;Stockheim
9476179;Tettau, Markt;9476179;Tettau, Markt
9476180;Teuschnitz, Stadt;9476933;Teuschnitz (VGem)
9476182;Tschirn;9476933;Teuschnitz (VGem)
9476183;Marktrodach, Markt;9476183;Marktrodach, Markt
9476184;Wallenfels, Stadt;9476184;Wallenfels, Stadt
9476185;Weißenbrunn;9476185;Weißenbrunn
9476189;Wilhelmsthal;9476189;Wilhelmsthal
9476451;Birnbaum;9476451;Birnbaum
9476453;Langenbacher Forst;9476453;Langenbacher Forst
9477117;Grafengehaig, Markt;9477936;Marktleugast (VGem)
9477118;Guttenberg;9477937;Untersteinach (VGem)
9477119;Harsdorf;9477939;Trebgast (VGem)
9477121;Himmelkron;9477121;Himmelkron
9477124;Kasendorf, Markt;9477938;Kasendorf (VGem)
9477127;Ködnitz;9477939;Trebgast (VGem)
9477128;Kulmbach, GKSt;9477128;Kulmbach, GKSt
9477129;Kupferberg, Stadt;9477937;Untersteinach (VGem)
9477135;Ludwigschorgast, Markt;9477937;Untersteinach (VGem)
9477136;Mainleus, Markt;9477136;Mainleus, Markt
9477138;Marktleugast, Markt;9477936;Marktleugast (VGem)
9477139;Marktschorgast, Markt;9477139;Marktschorgast, Markt
9477142;Neudrossenfeld;9477142;Neudrossenfeld
9477143;Neuenmarkt;9477143;Neuenmarkt
9477148;Presseck, Markt;9477148;Presseck, Markt
9477151;Rugendorf;9477935;Stadtsteinach (VGem)
9477156;Stadtsteinach, Stadt;9477935;Stadtsteinach (VGem)
9477157;Thurnau, Markt;9477157;Thurnau, Markt
9477158;Trebgast;9477939;Trebgast (VGem)
9477159;Untersteinach;9477937;Untersteinach (VGem)
9477163;Wirsberg, Markt;9477163;Wirsberg, Markt
9477164;Wonsees, Markt;9477938;Kasendorf (VGem)
9478111;Altenkunstadt;9478111;Altenkunstadt
9478116;Burgkunstadt, Stadt;9478116;Burgkunstadt, Stadt
9478120;Ebensfeld, Markt;9478120;Ebensfeld, Markt
9478127;Hochstadt a.Main;9478946;Hochstadt-Marktzeuln (VGem)
9478139;Lichtenfels, Stadt;9478139;Lichtenfels, Stadt
9478143;Marktgraitz, Markt;9478941;Redwitz a.d.Rodach (VGem)
9478144;Marktzeuln, Markt;9478946;Hochstadt-Marktzeuln (VGem)
9478145;Michelau i.OFr.;9478145;Michelau i.OFr.
9478155;Redwitz a.d.Rodach;9478941;Redwitz a.d.Rodach (VGem)
9478165;Bad Staffelstein, Stadt;9478165;Bad Staffelstein, Stadt
9478176;Weismain, Stadt;9478176;Weismain, Stadt
9478451;Breitengüßbacher Forst;9478451;Breitengüßbacher Forst
9478453;Neuensorger Forst;9478453;Neuensorger Forst
9479111;Bad Alexandersbad;9479944;Tröstau (VGem)
9479112;Arzberg, Stadt;9479112;Arzberg, Stadt
9479126;Höchstädt i.Fichtelgebirge;9479942;Thiersheim (VGem)
9479127;Hohenberg a.d.Eger, Stadt;9479943;Schirnding (VGem)
9479129;Kirchenlamitz, Stadt;9479129;Kirchenlamitz, Stadt
9479135;Marktleuthen, Stadt;9479135;Marktleuthen, Stadt
9479136;Marktredwitz, GKSt;9479136;Marktredwitz, GKSt
9479138;Nagel;9479944;Tröstau (VGem)
9479145;Röslau;9479145;Röslau
9479147;Schirnding, Markt;9479943;Schirnding (VGem)
9479150;Schönwald, Stadt;9479150;Schönwald, Stadt
9479152;Selb, GKSt;9479152;Selb, GKSt
9479158;Thiersheim, Markt;9479942;Thiersheim (VGem)
9479159;Thierstein, Markt;9479942;Thiersheim (VGem)
9479161;Tröstau;9479944;Tröstau (VGem)
9479166;Weißenstadt, Stadt;9479166;Weißenstadt, Stadt
9479169;Wunsiedel, Stadt;9479169;Wunsiedel, Stadt
9479453;Kaiserhammer Forst-Ost;9479453;Kaiserhammer Forst-Ost
9479455;Martinlamitzer Forst-Süd;9479455;Martinlamitzer Forst-Süd
9479456;Meierhöfer Seite;9479456;Meierhöfer Seite
9479457;Neubauer Forst-Süd;9479457;Neubauer Forst-Süd
9479459;Tröstauer Forst-Ost;9479459;Tröstauer Forst-Ost
9479460;Tröstauer Forst-West;9479460;Tröstauer Forst-West
9479461;Vordorfer Forst;9479461;Vordorfer Forst
9479462;Weißenstadter Forst-Nord;9479462;Weißenstadter Forst-Nord
9479463;Weißenstadter Forst-Süd;9479463;Weißenstadter Forst-Süd
9561000;Ansbach;9561000;Ansbach
9562000;Erlangen;9562000;Erlangen
9563000;Fürth;9563000;Fürth
9564000;Nürnberg;9564000;Nürnberg
9565000;Schwabach;9565000;Schwabach
9571111;Adelshofen;9571901;Rothenburg ob der Tauber (VGem)
9571113;Arberg, Markt;9571113;Arberg, Markt
9571114;Aurach;9571114;Aurach
9571115;Bechhofen, Markt;9571115;Bechhofen, Markt
9571122;Bruckberg;9571904;Weihenzell (VGem)
9571125;Buch a.Wald;9571902;Schillingsfürst (VGem)
9571127;Burgoberbach;9571127;Burgoberbach
9571128;Burk;9571907;Dentlein a.Forst (VGem)
9571130;Colmberg, Markt;9571130;Colmberg, Markt
9571132;Dentlein a.Forst, Markt;9571907;Dentlein a.Forst (VGem)
9571134;Diebach;9571902;Schillingsfürst (VGem)
9571135;Dietenhofen, Markt;9571135;Dietenhofen, Markt
9571136;Dinkelsbühl, GKSt;9571136;Dinkelsbühl, GKSt
9571137;Dombühl, Markt;9571902;Schillingsfürst (VGem)
9571139;Dürrwangen, Markt;9571139;Dürrwangen, Markt
9571141;Ehingen;9571909;Hesselberg (VGem)
9571145;Feuchtwangen, Stadt;9571145;Feuchtwangen, Stadt
9571146;Flachslanden, Markt;9571146;Flachslanden, Markt
9571152;Gebsattel;9571901;Rothenburg ob der Tauber (VGem)
9571154;Gerolfingen;9571909;Hesselberg (VGem)
9571155;Geslau;9571901;Rothenburg ob der Tauber (VGem)
9571165;Heilsbronn, Stadt;9571165;Heilsbronn, Stadt
9571166;Herrieden, Stadt;9571166;Herrieden, Stadt
9571169;Insingen;9571901;Rothenburg ob der Tauber (VGem)
9571170;Langfurth;9571170;Langfurth
9571171;Lehrberg, Markt;9571171;Lehrberg, Markt
9571174;Leutershausen, Stadt;9571174;Leutershausen, Stadt
