"","NUTS2","NUTS2 Name","Jahr","Bevoelkerung","GISD_Score","TS_Bildung","TS_Einkommen","TS_Arbeitswelt","GISD_Score_2","GISD_5","GISD_10","GISD_k"
"416","DEA2","Köln",2005,4361724,0.63807992210967,0.606914752331896,0.639431893786332,0.573590406402933,0.564088,3,5,2
"417","DEA2","Köln",2006,4361724,0.625379729216714,0.585409169303656,0.631332244470833,0.573728416364696,0.545468,3,5,2
"418","DEA2","Köln",2007,4361724,0.604202188217416,0.57518889795991,0.616942815637412,0.549201594333936,0.51442,2,4,2
"419","DEA2","Köln",2008,4361724,0.567295146079458,0.556854671960489,0.57712758240077,0.52171865197527,0.460311,2,3,2
"420","DEA2","Köln",2009,4361724,0.554624465586341,0.535472301414549,0.568700528793491,0.522129328962317,0.441735,2,3,2
"421","DEA2","Köln",2010,4361724,0.543322603446328,0.51836198441716,0.577001583095371,0.504715802144535,0.425166,1,2,1
"422","DEA2","Köln",2011,4361724,0.50774158460018,0.500747446428048,0.540156976337467,0.47661920905719,0.373001,1,2,1
"423","DEA2","Köln",2012,4361724,0.485933472625507,0.485796602712327,0.522967664055624,0.458159780410249,0.341028,1,2,1
"424","DEA2","Köln",2013,4361724,0.470120219653098,0.451056413075999,0.515152864378545,0.464024567783584,0.317845,1,1,1
"425","DEA2","Köln",2014,4361724,0.451405300444694,0.458662307209629,0.498262976778025,0.429885859656659,0.290407,1,1,1
"426","DEA3","Münster",1998,2580664,0.769991834553116,0.711066943865102,0.767956826721764,0.646977740290555,0.757481,5,9,3
"427","DEA3","Münster",1999,2580664,0.760394411474138,0.714709436487499,0.752032382795052,0.636991573106764,0.743411,5,9,3
"428","DEA3","Münster",2000,2580664,0.738531287798773,0.712293668567068,0.727366604646404,0.613345895366202,0.711358,4,8,2
"429","DEA3","Münster",2001,2580664,0.709151826554633,0.715505195359045,0.67936106497498,0.589973139028793,0.668285,4,7,2
"430","DEA3","Münster",2002,2580664,0.708451611128895,0.709531993029256,0.679385990828733,0.594296762726763,0.667258,4,7,2
"431","DEA3","Münster",2003,2580664,0.701885100223842,0.695723970594134,0.672109042548912,0.600145993422341,0.657631,4,7,2
"432","DEA3","Münster",2004,2580664,0.693737039622094,0.69692489821977,0.648559087519427,0.603589739957057,0.645685,4,7,2
"433","DEA3","Münster",2005,2580664,0.698344265944125,0.68069211516746,0.659326002811043,0.61974537941962,0.65244,4,7,2
"434","DEA3","Münster",2006,2580664,0.68687360307966,0.671192000593677,0.65135575227127,0.610601300457815,0.635623,4,7,2
"435","DEA3","Münster",2007,2580664,0.661892715971095,0.653065730169383,0.63841142344701,0.583710783530301,0.598999,3,6,2
"436","DEA3","Münster",2008,2580664,0.632138590209015,0.645457800380283,0.603433021137195,0.557261042870137,0.555377,3,5,2
"437","DEA3","Münster",2009,2580664,0.623298786520228,0.623504607839806,0.602507344855398,0.559629635722117,0.542417,3,5,2
"438","DEA3","Münster",2010,2580664,0.612972888740232,0.609957910796144,0.608609823947738,0.543115514714239,0.527279,2,4,2
"439","DEA3","Münster",2011,2580664,0.586987625442235,0.601839742855253,0.58303273070797,0.516519287512785,0.489182,2,4,2
"440","DEA3","Münster",2012,2580664,0.566607244168601,0.584416357084367,0.570779211568793,0.498909254950213,0.459303,2,3,2
"441","DEA3","Münster",2013,2580664,0.553433918394528,0.55632428346747,0.559808173159921,0.507407372934819,0.43999,2,3,2
"442","DEA3","Münster",2014,2580664,0.540616627221003,0.576817247887515,0.544271091745847,0.472712573951102,0.421198,1,2,1
