"";"JAHR";"PLZ3";"GISD_Score";"TS_Bildung";"TS_Einkommen";"TS_Arbeitswelt";"Bevoelkerung";"GISD_5";"GISD_10";"GISD_k"
"190";1998;308;0,560921;0,728023077556503;0,787059647116475;0,585094542332986;186544;3;5;2
"191";1998;309;0,525609;0,727961423338355;0,770880528514959;0,562152892578023;192291;2;4;2
"192";1998;310;0,676643;0,808449557780991;0,790502401871252;0,62963227189443;74144;4;7;2
"193";1998;311;0,667918;0,789632028966829;0,781794074361869;0,647475748596971;217804;4;7;2
"194";1998;312;0,636233;0,77269107023849;0,774815389046218;0,636237370098615;135088;4;7;2
"195";1998;313;0,548242;0,728046041421832;0,784529963834132;0,573531966546161;72826;3;5;2
"196";1998;315;0,656743;0,813175766819788;0,779590420774992;0,613736267122085;171975;4;7;2
"197";1998;316;0,758901;0,883511014451146;0,780880780124603;0,655466067010374;116105;4;8;2
"198";1998;317;0,780416;0,849994335735596;0,801324404375413;0,692412244372123;104451;5;9;3
"199";1998;318;0,690363;0,818812128753572;0,799444858609341;0,625551137408316;118839;4;7;2
"200";1998;320;0,596562;0,762437222742134;0,746477932197493;0,630809878260601;65338;3;6;2
"201";1998;321;0,550311;0,757082528662208;0,728813317686992;0,60250858072814;106844;3;5;2
"202";1998;322;0,549235;0,762727755698693;0,738102176978109;0,586380699903073;70554;3;5;2
"203";1998;323;0,599679;0,795298303035512;0,75034186709443;0,597543151947151;91256;3;6;2
"204";1998;324;0,615096;0,795398361064482;0,743962276053072;0,620930181996432;156535;3;6;2
"205";1998;325;0,583003;0,780554910220889;0,739606427639685;0,60451821968891;87675;3;6;2
"206";1998;326;0,558531;0,75783708886573;0,731741228221372;0,607947145040514;124874;3;5;2
"207";1998;327;0,564606;0,751259105454927;0,724815756898357;0,628190930102114;108110;3;5;2
"208";1998;328;0,571559;0,747700658065896;0,735747997504342;0,628532776106226;63384;3;5;2
"209";1998;330;0,601192;0,731130091360522;0,749544781856864;0,664187423995732;45889;3;6;2
"210";1998;331;0,55653;0,711414381065291;0,753368101324919;0,63052217140773;303628;3;5;2
"211";1998;333;0,506161;0,779474042286024;0,686534727340334;0,573406050263939;171905;2;4;2
"212";1998;334;0,479651;0,779416760052778;0,685574885694376;0,545007076014957;74022;2;3;2
"213";1998;336;0,5942;0,730630837670422;0,770047424250572;0,636425926871375;241957;3;6;2
"214";1998;337;0,548768;0,752166877702933;0,733582028251921;0,600942914221866;155305;3;5;2
"215";1998;338;0,507245;0,76669174577997;0,695806183159122;0,578119994343431;73336;2;4;2
"216";1998;341;0,788562;0,790694333698167;0,890219350914691;0,671857232985655;194616;5;9;3
"217";1998;342;0,526393;0,767273460629034;0,719678999751748;0,574912290262371;166956;2;4;2
"218";1998;343;0,547992;0,746213703059983;0,739667925224004;0,599949129239718;135729;3;5;2
"219";1998;344;0,623808;0,806635454152255;0,7445398915323;0,618781907732254;132024;3;6;2
"220";1998;345;0,653538;0,844601961986227;0,75475144607778;0,603592376618481;116427;4;7;2
"221";1998;346;0,625954;0,820337024389277;0,75815826194831;0,593843414006145;49639;3;6;2
"222";1998;350;0,55297;0,776636868522408;0,719777717178255;0,594939600359396;159233;3;5;2
"223";1998;351;0,566882;0,834931047500061;0,730190952783492;0,541669545810687;34222;3;5;2
"224";1998;352;0,517578;0,759669061907842;0,722723024468761;0,569691624130539;97702;2;4;2
"225";1998;353;0,610696;0,764329726591809;0,740176359742136;0,650902011251473;127918;3;6;2
"226";1998;354;0,522417;0,750227882649679;0,721716999554471;0,585508201065708;153716;2;4;2
"227";1998;355;0,545804;0,774365196958878;0,710661005175101;0,598377510712574;84552;3;5;2
"228";1998;356;0,549181;0,812125498701784;0,706434548570381;0,568590023794101;116117;3;5;2
"229";1998;357;0,562192;0,797253331838462;0,726356803885599;0,577977687497197;128668;3;5;2
"230";1998;360;0,574808;0,785814010378764;0,710931764920372;0,618840723945228;97280;3;6;2
"231";1998;361;0,539365;0,787445158381269;0,714221433871246;0,574591470749354;156220;3;5;2
"232";1998;362;0,58887;0,783672719799026;0,747780987627994;0,599735904928986;100165;3;6;2
"233";1998;363;0,593161;0,813400571190908;0,723789858728382;0,598760238160284;101937;3;6;2
"234";1998;364;0,739337;0,819014760245374;0,792338889373725;0,686796157130158;73397;4;8;2
"235";1998;370;0,615454;0,67907942156481;0,769200330989057;0,712408263205192;116984;3;6;2
"236";1998;371;0,644664;0,76074498825781;0,779462995699151;0,652891743647436;172465;4;7;2
"237";1998;372;0,70751;0,81270573470051;0,789771438491459;0,660356406024306;93000;4;8;2
"238";1998;373;0,72881;0,793512712310734;0,769140453811474;0,723815439050909;100849;4;8;2
"239";1998;374;0,718098;0,776931162177369;0,810189856866417;0,687461553227988;52707;4;8;2
"240";1998;375;0,754635;0,837369966020888;0,800818128365987;0,676936052272914;88489;4;8;2
"241";1998;376;0,717201;0,827485751234751;0,785465822718637;0,660636035177596;110250;4;8;2
"242";1998;381;0,540286;0,670671744768171;0,770892854789796;0,635715735827156;342532;3;5;2
"243";1998;382;0,724933;0,859697161152935;0,804905985727012;0,617564220726033;121579;4;8;2
"244";1998;383;0,741148;0,835782289051242;0,760804130864067;0,703573174037881;127665;4;8;2
"245";1998;384;0,42749;0,698632501598977;0,738036523487127;0,515451447477363;173112;1;2;1
"246";1998;385;0,623085;0,73151984836205;0,747451435058884;0,690184175080376;112533;3;6;2
"247";1998;386;0,775195;0,802421135070166;0,825311516975928;0,710205364021525;96220;5;9;3
"248";1998;387;0,742245;0,802694819719084;0,82140344904981;0,677277826143897;38762;4;8;2
"249";1998;388;0,87224;0,803161966294278;0,884628245641463;0,757830284977814;146683;5;10;3
"250";1998;391;0,847673;0,730211778530317;0,926727488048197;0,761421638268342;282217;5;10;3
"251";1998;392;0,89849;0,813463462397564;0,890966122054441;0,770317821828296;131316;5;10;3
"252";1998;393;0,806456;0,799947683785669;0,851888926712803;0,720789306254729;154903;5;9;3
"253";1998;394;0,993959;0,827637642692968;0,924008331703742;0,829034912119955;49264;5;10;3
"254";1998;395;0,981407;0,852322735835511;0,907418663785064;0,807012019250673;89144;5;10;3
"255";1998;396;0,925864;0,860304700620202;0,89142092554997;0,753396442466862;71839;5;10;3
"256";1998;402;0,382187;0,637751325312888;0,736507931975387;0,527592444410043;118642;1;2;1
"257";1998;404;0,38355;0,63854322359835;0,736866680479694;0,527954808044021;217149;1;2;1
"258";1998;405;0,382214;0,637900375752737;0,736358152356571;0,527623027493181;153449;1;2;1
"259";1998;406;0,380056;0,661697617805141;0,703198093771377;0,534591392946518;205898;1;2;1
"260";1998;407;0,388529;0,693300525292211;0,681049141416069;0,534539121875856;159930;1;2;1
"261";1998;408;0,38572;0,695376628653835;0,668786002212131;0,541609293502434;125100;1;2;1
"262";1998;410;0,742167;0,778985296790233;0,860537766448738;0,661766505376233;74862;4;8;2
"263";1998;411;0,742384;0,779028280561309;0,86060819113257;0,661894687674922;133710;4;8;2
"264";1998;412;0,742289;0,778989878041284;0,860652646190253;0,66178279024966;46852;4;8;2
